broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
287495876,호나우지뉴 잘 봤다 이제 호나유진뉴가 보여줄 차례 피파4,hm05082,임유진.,343,2025-09-13 22:06:50.0,"['FC', '피파', '축구']",2025-09-13T16:22:11Z,soop,00040070
287497936,"새벽의 스쿼드 상담소 오픈  /피파4,FC온라인  ",dlckdghk1,스카우터a,102,2025-09-13 23:09:27.0,"['피파', '피파4', '두치와뿌꾸', '뿌꾸', '스카우터']",2025-09-13T16:22:11Z,soop,00040070
287495790,[생]피파4 냥냥특집 무서운이야기 하면서 본캐 인생강화!! 스케줄 받습니다,seowon1102,구떽,72,2025-09-13 22:04:37.0,"['피파', '피파4', '피파온라인', '피파온라인4', '인생강화']",2025-09-13T16:22:11Z,soop,00040070
287495512,스쿼드 팀평 팀리뷰 패키지 싹 다 해드려요잉~~~ 피파4,we9626,김찌롱.,62,2025-09-13 21:59:40.0,"['피파4', '항상', '감사합니다', '김찌롱']",2025-09-13T16:22:11Z,soop,00040070
287496310,행복한주말 공경과함께,bug204,키리콩_,49,2025-09-13 22:20:30.0,"['피파4', 'FC온라인', '피파']",2025-09-13T16:22:11Z,soop,00040070
287498524,잔잔한 시간 잔잔한 노래 들으면서 잔잔하게 공식경기 피파4 FC온라인 블락[키보드],sjpark94,박시준,42,2025-09-13 23:31:49.0,[],2025-09-13T16:22:11Z,soop,00040070
287494620,금카 만들기 연습  #63  [ 피파/FC온라인]     ,aaa110011,U은재♡,28,2025-09-13 21:33:04.0,"['축구', '피파', '피파온라인', '피파4', '시참']",2025-09-13T16:22:11Z,soop,00040070
287495662,방굽습니다^^ 불토 잔디랑 힐링캠프! 키보드챔스 FC온라인 피파4,tjdghks9238,BJ돌하르박,27,2025-09-13 22:01:42.0,"['제주도', '두치와뿌꾸', '빅윈', 'FC온라인', '피파4']",2025-09-13T16:22:11Z,soop,00040070
287495078,[시참 해설방] 가장 강한 시청자는 누구? / 유튜브 팀리뷰 신청 가능 / fc온라인,no9man,9번남자,24,2025-09-13 21:47:42.0,['fc온라인'],2025-09-13T16:22:11Z,soop,00040070
287493680,주말 피파 드가장 ⚽ 시참 / 팀리뷰,hamseo97,퐁희,22,2025-09-13 21:06:33.0,"['버추얼', '피파', '룰렛']",2025-09-13T16:22:11Z,soop,00040070
287482160,"949골 시참,팀평,팀리뷰 맛집!! 피파4 fc온라인",dksthgus0601,로즈마리♥,20,2025-09-13 15:00:43.0,"['FC온라인', '두치와뿌꾸', '피파', '아스널']",2025-09-13T16:22:11Z,soop,00040070
287500490,본캐 모먼트 호나우두 도전 준비 피파4,kjj35081,김킹두,19,2025-09-14 01:05:14.0,"['피파', 'FC온라인', '김킹두', '신입', '존잘벅이']",2025-09-13T16:22:11Z,soop,00040070
287499044,피파4 키보드 슈챔 생일기념 팀갈완료,akida333,타워-,18,2025-09-13 23:53:53.0,"['피파', '피파4', '피파4키보드', '타워', '41212']",2025-09-13T16:22:11Z,soop,00040070
287483964,강화데이!! 강화스케줄받습니다!!!! FC온라인 피파4,kiop16,유주원,16,2025-09-13 16:19:48.0,"['fc온라인', '피파4', '이상호', '감스트', '뿌꾸']",2025-09-13T16:22:11Z,soop,00040070
287474666,●유더● ⚽골룰렛⚽ 9290골.,dbej,유더,15,2025-09-13 06:16:23.0,"['FC온라인', '피파온라인', '피파', '축구', '시참']",2025-09-13T16:22:11Z,soop,00040070
287499788,(슈챔) 클럽원모집중 ! 슈챔마감미션 성공해야지.. FC온라인,mk910216,뭉지우,14,2025-09-14 00:27:03.0,"['피파', '피파온라인', 'FC온라인', '시참']",2025-09-13T16:22:11Z,soop,00040070
287483406,"아이콘매치 재밌겠다! fc온라인 무료팀평,스메,시참,리뷰,피드백.",vhvq,규직,13,2025-09-13 15:55:53.0,"['피파', '피파4', 'fc온라인']",2025-09-13T16:22:11Z,soop,00040070
287491468,[생] 수지야안넝:) 스케쥴받아융. FC온라인 피파4 제트디,cla0095,제트디♥,12,2025-09-13 20:14:08.0,"['제트디', '피파4', '피파온라인4', '축구', '두치와뿌꾸']",2025-09-13T16:22:11Z,soop,00040070
287475582,스쿼드 팀컨설팅 소통 등등 합니다 ~!! 750조 리버풀 가보자구~!,seeyaok,서민대스타,12,2025-09-13 08:19:20.0,[],2025-09-13T16:22:11Z,soop,00040070
287499970,방대방 할거같아요 may be,leejunseo08,BJ이준서.,10,2025-09-14 00:35:02.0,[],2025-09-13T16:22:11Z,soop,00040070
287499518,새로운 영입생과 함께 공식경기~ 1700조 레알마드리드 스케줄 및 질문 환영! FC온라인 피파4,dkdlel9805,현장박,10,2025-09-14 00:13:55.0,"['오펠', '유봉훈', '두치와뿌꾸', 'fc온라인']",2025-09-13T16:22:11Z,soop,00040070
287500078,[토트넘V웨스트햄] 보기 전 짧 피온 시참,hoho46133,베누_,9,2025-09-14 00:40:46.0,"['항상', '건강하고', '행복하십쇼']",2025-09-13T16:22:11Z,soop,00040070
287488698,"(생)(Dazzling 클럽원 모집 중)무료시참이며,팀평,강화,패키지,미션,시참미션 받습니다.(맞방,맞즐,맞추,맞팬)",kho437360,BJ클로제TV,9,2025-09-13 19:05:35.0,[],2025-09-13T16:22:11Z,soop,00040070
287500404,[슈챔] 상견례 다녀옴,yc2460,돌철,9,2025-09-14 00:59:39.0,"['FC온라인', '피파온라인4', '슈퍼챔피언스', '스쿼드제작', '피파']",2025-09-13T16:22:11Z,soop,00040070
287491092,[ 지인 엡온 스파르타 교육관계 등으로 오늘 대낙 없습니다 ] 문제점 파악합니다,dlrhsgml12,STONE백금신,8,2025-09-13 20:04:51.0,"['강화', '백금', '트레이드', '스케쥴', '스쿼드']",2025-09-13T16:22:11Z,soop,00040070
287499230,"피파 공경, 시참, 팀평 합니다. 많이 신청해주세요",junseu07,배달봉,7,2025-09-14 00:01:08.0,"['피파', '게임', '시참', '공경', '팀평']",2025-09-13T16:22:11Z,soop,00040070
287492360,미니대회 구경!!  골룰렛 ~ 배그 롤 피파4 fc온라인 최샤이,gkrtod860,최샤이,6,2025-09-13 20:36:11.0,"['최샤이', 'fc온라인', '피파4', '롤', '배그']",2025-09-13T16:22:11Z,soop,00040070
