category_no,category_name,view_cnt,fixed_tags,cate_img,captured_at_utc,platform
00410000,전국체전,0,"['전국체전', '전국체육대회', '대한체육회', '장애인체전', '전국장애인체전']",https://admin.img.sooplive.co.kr/category_img/2024/11/06/9374672ad8cf177aa.png,2025-08-20T06:33:24+00:00,soop
00570002,당구,0,['당구'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/4919670d914955d36.jpg,2025-08-20T06:33:24+00:00,soop
00570006,볼링,0,['볼링'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/3466670d914d78a2a.jpg,2025-08-20T06:33:24+00:00,soop
00570014,럭비,0,['럭비'],https://admin.img.sooplive.co.kr/category_img/2025/08/07/62516894653a43a4b.jpg,2025-08-20T06:33:24+00:00,soop
00570017,배드민턴,0,['배드민턴'],https://admin.img.sooplive.co.kr/category_img/2025/08/08/718468958ddd32126.jpg,2025-08-20T06:33:24+00:00,soop
00840002,아마 축구,0,"['축구', '유소년', '아마']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8711670d915f18353.jpg,2025-08-20T06:33:24+00:00,soop
00840004,아마 농구,0,"['농구', '유소년', '아마']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5787670d916128fde.jpg,2025-08-20T06:33:24+00:00,soop
00880000,SOOPER LEAGUE,0,['SOOPERLEAGUE'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/3303670d916232e49.jpg,2025-08-20T06:33:24+00:00,soop
00940008,전설의 고향,0,"['전설의고향', '드라마', '같이보기']",https://admin.img.sooplive.co.kr/category_img/2025/08/01/8401688c4715f0288.jpg,2025-08-20T06:33:24+00:00,soop
00960016,연가시,0,"['연가시', '영화', '같이보기']",https://admin.img.sooplive.co.kr/category_img/2025/08/12/8079689adeee804ef.jpg,2025-08-20T06:33:24+00:00,soop
00970000,장애인스포츠,0,"['장애인스포츠', '대한장애인체육회', '대한체육회', '휠체어농구', '파라하키']",https://admin.img.sooplive.co.kr/category_img/2025/03/25/384567e20c5e69234.jpg,2025-08-20T06:33:24+00:00,soop
00980000,모터스포츠,0,"['모터스포츠', 'MOTORSPORTS']",https://admin.img.sooplive.co.kr/category_img/2025/04/09/131067f60df0958e7.png,2025-08-20T06:33:24+00:00,soop
00040067,로스트아크,27402,['MMORPG'],https://admin.img.sooplive.co.kr/category_img/2025/08/20/320568a51ee91fd1a.jpg,2025-08-20T07:21:19+00:00,soop
00130000,토크/캠방,26376,"['보라', '토크']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7849670d90c7abaa8.png,2025-08-20T07:21:19+00:00,soop
00740000,여행,15176,['여행'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/1663670d9158da437.png,2025-08-20T07:21:19+00:00,soop
00040019,리그 오브 레전드,12549,"['MOBA', '전략', '라이엇게임즈']",https://admin.img.sooplive.co.kr/category_img/2025/05/07/9371681ab785e2e55.png,2025-08-20T07:21:19+00:00,soop
00040001,스타크래프트,9028,"['전략', '시뮬레이션', 'RTS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3568670d900e5fe3c.jpg,2025-08-20T07:21:19+00:00,soop
00810000,버추얼,7231,['토크'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/5706670d915d067cb.png,2025-08-20T07:21:19+00:00,soop
00030001,음악 라이브,4662,['음악'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/2787670d90092f65d.png,2025-08-20T07:21:19+00:00,soop
00040005,서든어택,3286,"['슈팅', 'FPS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7599670d901178533.jpg,2025-08-20T07:21:19+00:00,soop
00040066,PUBG: 배틀그라운드,2730,"['슈팅', '생존', '배틀로얄', 'FPS', 'TPS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5770670d90283ed1a.jpg,2025-08-20T07:21:19+00:00,soop
00040075,전략적 팀 전투,2709,"['오토배틀러', '전략', '라이엇게임즈']",https://admin.img.sooplive.co.kr/category_img/2025/04/02/714467eccbd1b9a62.jpg,2025-08-20T07:21:19+00:00,soop
00040163,철권 8,2652,"['격투', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8801670d907c13113.jpg,2025-08-20T07:21:19+00:00,soop
00040070,FC 온라인,2217,"['스포츠게임', '축구']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9505670d902b5c773.jpg,2025-08-20T07:21:19+00:00,soop
00030002,음악 스트리밍,1737,['음악'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/3063670d900a36b87.png,2025-08-20T07:21:19+00:00,soop
00720000,LCK,1532,['MOBA'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/1707670d9156ca223.jpg,2025-08-20T07:21:19+00:00,soop
00040032,메이플스토리,1057,['MMORPG'],https://admin.img.sooplive.co.kr/category_img/2025/06/20/89826854bdc0c67aa.jpg,2025-08-20T07:21:19+00:00,soop
00940009,시그널,670,"['시그널', '드라마', '같이보기']",https://admin.img.sooplive.co.kr/category_img/2025/08/14/9725689d4b44b3d73.jpg,2025-08-20T07:21:19+00:00,soop
00570004,토크/분석,664,"['토크', '분석']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3546670d914b6739d.jpg,2025-08-20T07:21:19+00:00,soop
00040158,메이플스토리 월드,616,"['샌드박스', '플랫폼게임']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3117670d9076deb54.png,2025-08-20T07:21:19+00:00,soop
00670000,낚시,606,['낚시'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/4671670d9155c01c8.jpg,2025-08-20T07:21:19+00:00,soop
00330000,먹방/쿡방,562,"['먹방', '쿡방']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4487670d90e7c8791.png,2025-08-20T07:21:19+00:00,soop
00270006,암호화폐,474,"['금융', '거래', '주가']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9526670d90dd73a35.png,2025-08-20T07:21:19+00:00,soop
00390024,YTN LIVE,468,"['뉴스', '시사', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6437670d91462be63.jpg,2025-08-20T07:21:19+00:00,soop
00040121,종합게임,465,['종합게임'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/8693670d9053a5edd.jpg,2025-08-20T07:21:19+00:00,soop
00350002,명탐정 코난,420,"['명탐정코난', '코난', '애니', '같이보기']",https://admin.img.sooplive.co.kr/category_img/2025/08/18/140968a2c5b65b746.png,2025-08-20T07:21:19+00:00,soop
00040110,발로란트,322,"['슈팅', 'FPS', '액션', '라이엇게임즈']",https://admin.img.sooplive.co.kr/category_img/2025/03/06/404067c901f797bf2.jpg,2025-08-20T07:21:19+00:00,soop
00590000,더빙/라디오,316,"['라디오', '더빙', 'ASMR']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7489670d9152a3346.jpg,2025-08-20T07:21:19+00:00,soop
00040017,마인크래프트,280,"['샌드박스', '시뮬레이션', '생존']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9605670d9019ba18f.jpg,2025-08-20T07:21:19+00:00,soop
00840001,아마 야구,222,"['야구', '유소년', '아마']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4664670d915e101af.jpg,2025-08-20T07:21:19+00:00,soop
00040035,그랜드 테프트 오토 V,209,"['액션', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9526670d901fea149.jpg,2025-08-20T07:21:19+00:00,soop
00040014,카트라이더: 드리프트,190,"['레이싱', '캐주얼']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9968670d9016a0fce.jpg,2025-08-20T07:21:19+00:00,soop
00040015,아이온,186,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3287670d9017a8cc7.jpg,2025-08-20T07:21:19+00:00,soop
00360113,마비노기 모바일,179,"['MMORPG', '모바일']",https://admin.img.sooplive.co.kr/category_img/2025/03/27/500367e4b6fc56852.jpg,2025-08-20T07:21:19+00:00,soop
00040007,스페셜포스,139,"['슈팅', 'FPS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4863670d901280438.jpg,2025-08-20T07:21:19+00:00,soop
00040012,리니지,133,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7928670d90159966d.png,2025-08-20T07:21:19+00:00,soop
00020009,미술,116,['미술'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/6346670d900612d0e.png,2025-08-20T07:21:19+00:00,soop
00020007,취미,93,['취미'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/3781670d900509a1e.png,2025-08-20T07:21:19+00:00,soop
00960015,장화 홍련,92,"['장화홍련', '영화', '같이보기']",https://admin.img.sooplive.co.kr/category_img/2025/08/06/38886892dd96eefae.jpg,2025-08-20T07:21:19+00:00,soop
00350053,귀멸의 칼날,60,"['귀멸의칼날', '애니', '같이보기']",https://admin.img.sooplive.co.kr/category_img/2025/08/08/1447689566d252a15.jpg,2025-08-20T07:21:19+00:00,soop
00580000,펫방,60,['펫방'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/2985670d91519b52a.png,2025-08-20T07:21:19+00:00,soop
00360092,승리의 여신: 니케,51,"['모바일게임', '슈팅', 'TPS', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1220670d91317019b.png,2025-08-20T07:21:19+00:00,soop
00360003,모바일 종합게임,45,['모바일게임'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/6098670d90f664702.jpg,2025-08-20T07:21:19+00:00,soop
00040043,테일즈런너,43,"['레이싱', '액션', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6423670d90241b232.jpg,2025-08-20T07:21:19+00:00,soop
00270008,주식,42,"['금융', '주가', '재테크']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7917670d90df82772.png,2025-08-20T07:21:19+00:00,soop
00040004,던전앤파이터,41,"['MMORPG', '벨트스크롤']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1364670d90107069d.jpg,2025-08-20T07:21:19+00:00,soop
00390013,연합뉴스,41,"['뉴스', '시사', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3848670d914523414.jpg,2025-08-20T07:21:19+00:00,soop
00040008,레트로게임,40,['고전'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/3029670d901388446.jpg,2025-08-20T07:21:19+00:00,soop
00040096,천하제일상 거상,40,"['MMORPG', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7422670d904320904.jpg,2025-08-20T07:21:19+00:00,soop
00570013,마인드 스포츠,36,['마인드스포츠'],https://admin.img.sooplive.co.kr/category_img/2024/10/28/9326671f2f742b593.jpg,2025-08-20T07:21:19+00:00,soop
00020011,운세,26,['운세'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/8180670d90071d4a0.png,2025-08-20T07:21:19+00:00,soop
00040002,워크래프트 III,26,"['전략', '시뮬레이션', 'RTS']",https://admin.img.sooplive.co.kr/category_img/2024/11/11/665767318e1d2925a.jpg,2025-08-20T07:21:19+00:00,soop
00800000,WWE,26,['WWE'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/4428670d915bf27ad.jpg,2025-08-20T07:21:19+00:00,soop
00570015,라크로스,24,"['라크로스', 'LACROSSE']",https://admin.img.sooplive.co.kr/category_img/2025/08/07/68556894665e9cb4f.png,2025-08-20T07:21:19+00:00,soop
00040128,오버워치 2,23,"['슈팅', '액션', 'FPS']",https://admin.img.sooplive.co.kr/category_img/2025/07/14/335968748cdd6ee8f.png,2025-08-20T07:21:19+00:00,soop
00040146,러스트,19,"['생존', '인디게임']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3129670d906a6e92a.png,2025-08-20T07:21:19+00:00,soop
00040081,디아블로 II,16,"['RPG', '판타지']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8884670d9034a29c8.jpg,2025-08-20T07:21:19+00:00,soop
00350025,원피스,16,"['애니메이션', '만화', '격투', '모험']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9686670d90ed1046f.jpg,2025-08-20T07:21:19+00:00,soop
00360101,로드나인,15,"['모바일게임', 'MMORPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5369670d913abedf2.png,2025-08-20T07:21:19+00:00,soop
00390004,MBN,15,"['뉴스', '시사', '종편', '예능', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7050670d9143112d1.jpg,2025-08-20T07:21:19+00:00,soop
00040222,Once Human,14,"['오픈월드', '생존', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1763670d90b4f34bd.jpg,2025-08-20T07:21:19+00:00,soop
00350018,검정고무신,14,"['애니메이션', '만화', '추억', '고전']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6524670d90ebf33ca.jpg,2025-08-20T07:21:19+00:00,soop
00040129,Football Manager 2024,13,"['스포츠게임', '시뮬레이션', '축구']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6496670d9059dd087.jpg,2025-08-20T07:21:19+00:00,soop
00040080,데드 바이 데이라이트,12,"['공포', '인디게임']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5951670d903399abf.jpg,2025-08-20T07:21:19+00:00,soop
00390003,JTBC,12,"['뉴스', '시사', '종편', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2025/03/17/148667d7dcd14eabd.jpg,2025-08-20T07:21:19+00:00,soop
00040088,마구마구,9,"['스포츠게임', '한게임', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/2697670d903ad2c07.jpg,2025-08-20T07:21:19+00:00,soop
00390006,TV CHOSUN,9,"['뉴스', '시사', '종편', '예능', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9857670d91441a338.jpg,2025-08-20T07:21:19+00:00,soop
00570005,기타 스포츠,9,['기타스포츠'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/7029670d914c709f1.jpg,2025-08-20T07:21:19+00:00,soop
00100000,국내프로배구,7,['국내프로배구'],https://admin.img.sooplive.co.kr/category_img/2024/10/29/438067207542c3854.jpg,2025-08-20T07:21:19+00:00,soop
00040065,바람의나라,6,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6188670d902736d76.jpg,2025-08-20T07:21:19+00:00,soop
00040039,하스스톤,5,['TCG'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/5261670d902101a09.jpg,2025-08-20T07:21:19+00:00,soop
00040069,포트나이트,5,"['슈팅', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8349670d902a4d86e.jpg,2025-08-20T07:21:19+00:00,soop
00040287,프래그펑크,5,"['FPS', '슈팅']",https://admin.img.sooplive.co.kr/category_img/2025/03/07/391867ca8458c7f73.jpg,2025-08-20T07:21:19+00:00,soop
00040022,블레이드 앤 소울,4,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/2107670d901cd1d55.png,2025-08-20T07:21:19+00:00,soop
00040179,로블록스,4,"['오픈월드', '샌드박스', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8269670d908c932f5.png,2025-08-20T07:21:19+00:00,soop
00290006,종교,4,"['교양', '학습']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3276670d90e4affa7.png,2025-08-20T07:21:19+00:00,soop
00360069,오딘: 발할라 라이징,4,"['모바일게임', 'MMORPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6622670d911aa5f7d.png,2025-08-20T07:21:19+00:00,soop
00840002,아마 축구,4,"['축구', '유소년', '아마']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8711670d915f18353.jpg,2025-08-20T07:21:19+00:00,soop
00040102,월드 오브 탱크,3,"['슈팅', '전략']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4985670d9045321f8.jpg,2025-08-20T07:21:19+00:00,soop
00040267,RF 온라인 넥스트,3,"['MMORPG', 'SF']",https://admin.img.sooplive.co.kr/category_img/2025/02/11/421467aaa1335da9e.jpg,2025-08-20T07:21:19+00:00,soop
00040304,클레르 옵스퀴르: 33 원정대,3,"['RPG', '턴제']",https://admin.img.sooplive.co.kr/category_img/2025/05/07/9690681af60c228fe.png,2025-08-20T07:21:19+00:00,soop
00290001,자습,3,"['공부', '교양', '스터디', '학습']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6934670d90e194e3c.jpg,2025-08-20T07:21:19+00:00,soop
00360022,리니지M,3,"['모바일게임', 'MMORPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7235670d90fb93b70.jpg,2025-08-20T07:21:19+00:00,soop
00040011,월드 오브 워크래프트,2,"['MMORPG', '오픈월드', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7298670d9014911e3.jpg,2025-08-20T07:21:19+00:00,soop
00040040,마비노기,2,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1384670d9022097f8.png,2025-08-20T07:21:19+00:00,soop
00040143,디아블로 IV,2,"['RPG', '판타지']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7147670d906757ce9.jpg,2025-08-20T07:21:19+00:00,soop
00040157,스트리트 파이터 6,2,"['격투', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8639670d9075d48f9.jpg,2025-08-20T07:21:19+00:00,soop
00040284,스플릿 픽션,2,"['어드벤처', 'PC']",https://admin.img.sooplive.co.kr/category_img/2025/03/07/928767ca7b11d25cd.jpg,2025-08-20T07:21:19+00:00,soop
00270007,기타 금융,2,['기타금융'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/5524670d90de7b0a6.jpg,2025-08-20T07:21:19+00:00,soop
00290002,지식,2,"['교양', '학습']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/2729670d90e2a09e6.png,2025-08-20T07:21:19+00:00,soop
00840003,아마 배구,2,"['배구', '유소년', '아마']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3596670d91602083e.jpg,2025-08-20T07:21:19+00:00,soop
00040016,스타크래프트 II,1,"['전략', '시뮬레이션', 'RTS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6566670d9018b245d.jpg,2025-08-20T07:21:19+00:00,soop
00040050,히어로즈 오브 더 스톰,1,"['MOBA', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1854670d9025230a2.jpg,2025-08-20T07:21:19+00:00,soop
00040073,Apex 레전드,1,"['슈팅', 'FPS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5237670d902c643d1.jpg,2025-08-20T07:21:19+00:00,soop
00040092,R2,1,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4237670d903f004fa.jpg,2025-08-20T07:21:19+00:00,soop
00040105,검은사막,1,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2025/08/20/357868a556e754d5d.jpg,2025-08-20T07:21:19+00:00,soop
00040301,배틀 에이스,1,"['전략', 'RTS']",https://admin.img.sooplive.co.kr/category_img/2025/04/11/923667f86e8c2bd0c.jpg,2025-08-20T07:21:19+00:00,soop
00180000,해외프로야구,1,['야구'],https://admin.img.sooplive.co.kr/category_img/2025/06/16/2843684fb52845709.png,2025-08-20T07:21:19+00:00,soop
00270009,파생,1,"['금융', '거래', '주가']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6878670d90e089a41.png,2025-08-20T07:21:19+00:00,soop
00360094,붕괴: 스타레일,1,"['모바일게임', 'RPG', 'HoYoverse']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9991670d91338043c.png,2025-08-20T07:21:19+00:00,soop
00570002,당구,1,['당구'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/4919670d914955d36.jpg,2025-08-20T07:21:19+00:00,soop
00570003,피트니스,1,"['헬스', '운동', '요가', '필라']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4674670d914a5e9db.jpg,2025-08-20T07:21:19+00:00,soop
00570007,골프,1,['골프'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/8814670d914e803d6.jpg,2025-08-20T07:21:19+00:00,soop
00570016,스쿼시,1,"['스쿼시', 'SQUASH']",https://admin.img.sooplive.co.kr/category_img/2025/08/07/21656894677e20ce7.png,2025-08-20T07:21:19+00:00,soop
00020006,뷰티,0,['뷰티'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/2819670d9003ef162.png,2025-08-20T07:21:19+00:00,soop
00020012,숲토어,0,['숲토어'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/4375670d900825438.png,2025-08-20T07:21:19+00:00,soop
00030003,노래방,0,['노래방'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/6936670d900b45f84.jpg,2025-08-20T07:21:19+00:00,soop
00030005,X2,0,"['X2', '엑스투']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9074670d900c4e6c8.jpg,2025-08-20T07:21:19+00:00,soop
00040020,디아블로 III,0,"['RPG', '판타지']",https://admin.img.sooplive.co.kr/category_img/2024/11/12/23696732c4b55338c.jpg,2025-08-20T07:21:19+00:00,soop
00040033,사이퍼즈,0,"['MOBA', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7977670d901ee22d1.png,2025-08-20T07:21:19+00:00,soop
00040042,버블파이터,0,"['슈팅', '캐주얼']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4435670d9023130f4.png,2025-08-20T07:21:19+00:00,soop
00040061,철권 7,0,"['격투', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8301670d90262c804.jpg,2025-08-20T07:21:19+00:00,soop
00040074,패스 오브 엑자일,0,"['액션', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7076670d902d6bebb.jpg,2025-08-20T07:21:19+00:00,soop
00040076,오토 체스,0,"['전략', '오토배틀러']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9237670d902f7ae4c.jpg,2025-08-20T07:21:19+00:00,soop
00040077,아크 서바이벌 이볼브드,0,"['슈팅', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7818670d90308292a.jpg,2025-08-20T07:21:19+00:00,soop
00040078,카운터 스트라이크 2,0,"['슈팅', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1519670d90318a084.jpg,2025-08-20T07:21:19+00:00,soop
00040079,다크에덴,0,"['MMORPG', '판타지']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3097670d903291fad.jpg,2025-08-20T07:21:19+00:00,soop
00040082,도타2,0,"['MOBA', '전략']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/2951670d9035aaf48.jpg,2025-08-20T07:21:19+00:00,soop
00040083,엘소드,0,"['MMORPG', '액션', '어드벤쳐']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7971670d9036b286b.jpg,2025-08-20T07:21:19+00:00,soop
00040085,프리스타일,0,['스포츠게임'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/7904670d9037bac82.jpg,2025-08-20T07:21:19+00:00,soop
00040086,겟앰프드,0,"['격투', '캐주얼']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8965670d9038c250b.jpg,2025-08-20T07:21:19+00:00,soop
00040087,이카루스,0,"['MMORPG', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1502670d9039cbac9.jpg,2025-08-20T07:21:19+00:00,soop
00040089,메이플스토리2,0,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9606670d903bda2d4.png,2025-08-20T07:21:19+00:00,soop
00040090,몬스터 헌터 월드: 아이스본,0,"['RPG', '어드벤처', '액션']",https://admin.img.sooplive.co.kr/category_img/2025/02/19/622867b57bb35722e.jpg,2025-08-20T07:21:19+00:00,soop
00040091,osu!,0,"['리듬게임', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9076670d903deb71f.jpg,2025-08-20T07:21:19+00:00,soop
00040093,라그나로크 온라인,0,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3922670d904007eb4.png,2025-08-20T07:21:19+00:00,soop
00040094,톰 클랜시의 레인보우 식스 시즈,0,"['슈팅', 'FPS', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5451670d90410fee3.png,2025-08-20T07:21:19+00:00,soop
00040095,슬러거,0,"['스포츠게임', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8142670d90421860c.jpg,2025-08-20T07:21:19+00:00,soop
00040099,트리 오브 세이비어,0,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7961670d90442a5a2.jpg,2025-08-20T07:21:19+00:00,soop
00040103,레전드 오브 룬테라,0,"['TCG', '전략', '라이엇게임즈']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6130670d90463b339.png,2025-08-20T07:21:19+00:00,soop
00040106,스컬: 더 히어로 슬레이어,0,"['인디게임', '로그라이크']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3032670d90484b22d.jpg,2025-08-20T07:21:19+00:00,soop
00040107,이스케이프 프롬 타르코프,0,"['슈팅', 'RPG', '시뮬레이션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6878670d9049544ae.jpg,2025-08-20T07:21:19+00:00,soop
00040108,콜 오브 듀티,0,"['슈팅', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3875670d904a5d162.jpg,2025-08-20T07:21:19+00:00,soop
00040111,모여봐요 동물의 숲,0,"['시뮬레이션', '오픈월드']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6741670d904c6d16b.png,2025-08-20T07:21:19+00:00,soop
00040114,폴 가이즈,0,"['플랫폼게임', '배틀로얄', '캐주얼']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6850670d904d75997.jpg,2025-08-20T07:21:19+00:00,soop
00040115,어몽 어스,0,"['마피아', '생존', '심리']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5627670d904e7d41e.jpg,2025-08-20T07:21:19+00:00,soop
00040116,헌터스 아레나: 레전드,0,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4270670d904f85892.jpg,2025-08-20T07:21:19+00:00,soop
00040117,포켓몬스터 스칼렛 · 바이올렛,0,"['RPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9986670d90508dfbe.jpg,2025-08-20T07:21:19+00:00,soop
00040119,사이버펑크 2077,0,"['어드벤처', '슈팅']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5238670d905196875.png,2025-08-20T07:21:19+00:00,soop
00040120,이터널 리턴,0,"['MOBA', '배틀로얄']",https://admin.img.sooplive.co.kr/category_img/2024/12/05/904567513d1a177c6.png,2025-08-20T07:21:19+00:00,soop
00040122,블레이드 어썰트,0,['액션'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/7359670d9054b23e0.jpg,2025-08-20T07:21:19+00:00,soop
00040124,FIFA 23,0,"['스포츠게임', '시뮬레이션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9751670d9055bad69.jpg,2025-08-20T07:21:19+00:00,soop
00040126,아키에이지,0,"['MMORPG', '판타지', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6309670d9056c2a7c.jpg,2025-08-20T07:21:19+00:00,soop
00040127,커츠펠,0,"['액션', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7904670d9057c9f84.jpg,2025-08-20T07:21:19+00:00,soop
00040131,VRChat,0,"['버추얼', 'VR']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6497670d905ae57e7.jpg,2025-08-20T07:21:19+00:00,soop
