broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
287920222,오랜만에 만난 전 부인과 합방 피파4,6650junghun,유봉훈,444,2025-09-29 16:08:06.0,"['FC온라인', '피파4']",2025-09-29T07:22:05Z,soop,00040070
287919252,본캐 신규즐라탄 금카 멸망전!!!! 스케줄받습니다 FC온라인 피파4 마빡,vbvb1230,마빡,329,2025-09-29 15:10:04.0,"['감스트', '뿌꾸', '피파4', '맨시티', '드롭스']",2025-09-29T07:22:05Z,soop,00040070
287914774,본캐 팀 다팔고 인생강화ㄱㄱㄱㄱㄱㄱㄱㄱㄱ .FC온라인 피파4   ,sskss1606,BJ벨로드,96,2025-09-29 09:18:38.0,"['두치와뿌꾸', '감스트', '이상호', '봉준', '김민교']",2025-09-29T07:22:05Z,soop,00040070
287919504,완벽한 바르셀로나 완성!!!! 다시 적응하기!!!,nbajam,피파가이드,28,2025-09-29 15:24:34.0,['피파'],2025-09-29T07:22:05Z,soop,00040070
287917382,팀리뷰의 신) 팀리뷰 환영합니다. 피파4 FC온라인,eziah,호지윤:p,26,2025-09-29 13:09:05.0,"['피파', '피파4', 'fc온라인']",2025-09-29T07:22:05Z,soop,00040070
287914602,"풀칸 가자!!! #76   [FC온라인, 피파]      ",aaa110011,U은재♡,22,2025-09-29 09:01:39.0,"['축구', '피파', '피파온라인', '피파4', '시참']",2025-09-29T07:22:05Z,soop,00040070
287917466,일 오브 더 피!!팀이없음ㅜㅜ피진남만 무료팀평!!(공경100판이상),jun381292,일피,12,2025-09-29 13:16:12.0,[],2025-09-29T07:22:05Z,soop,00040070
287917256,즐찾팀평 모먼트 세이도르프 금카 오너 월요병치료사 이번주도 화이팅 FC온라인 피파4,yohanzzi,김두식_,12,2025-09-29 13:00:49.0,"['신입', '롤', '피파', '캠방']",2025-09-29T07:22:05Z,soop,00040070
287918550,"(생)반갑습니다! 흠하하하월요일이네요 오늘 잔잔하게 1000조찍기 바로들갑니다 강화소통bj강화매물추천,스케쥴다받아요~",kgkalstmd119,핑크김치,11,2025-09-29 14:30:00.0,"['피파4', '피파', 'fc온라인', 'fc', '축구']",2025-09-29T07:22:05Z,soop,00040070
287919114,생)공경모드프로2부도전(대낙 (9).10분접속(15))/팬갑퀵뷰 9개/기존팬12개,rlarldud56,엔터파크,11,2025-09-29 15:03:21.0,[],2025-09-29T07:22:05Z,soop,00040070
287919038,[키보드챔스] 월요병격파 무료팀평 + 팀리뷰 맛있게 말아드립니다🔥스케줄 환영,dmz4321,RRR37,9,2025-09-29 15:00:19.0,"['RRR37', '피파4', 'FC온라인', '무료팀평', '두치와뿌꾸']",2025-09-29T07:22:05Z,soop,00040070
287918092,노가리나 까시죠 즐찾 추천시 무료 팀평 가능!! •͛ ♡̷̷̷ •͛,leejunseo08,BJ이준서.,8,2025-09-29 14:00:41.0,"['FC온라인', '이준서']",2025-09-29T07:22:05Z,soop,00040070
287917762,●유더● ⚽골룰렛⚽ 3084골.,dbej,유더,8,2025-09-29 13:38:42.0,"['FC온라인', '피파온라인', '피파', '축구', '시참']",2025-09-29T07:22:05Z,soop,00040070
287919138,"부캐 팀 스메 가즈아!! 강화,스케줄,시참,룰렛 환영^^/꾸레/피파4",aisha7179,아이샤.,7,2025-09-29 15:04:02.0,"['중계', 'FC', '축구', '바르셀로나', '피파']",2025-09-29T07:22:05Z,soop,00040070
287915368,나락 간 점수 다시 올리기 240조 바르샤 키보드 챌(팀평/시참/팀리뷰 가능!),hmdr1547,은유성_00,6,2025-09-29 10:23:00.0,"['롤', '미드', '소통', '미션', 'fc온라인']",2025-09-29T07:22:05Z,soop,00040070
287914592,낮잠 자고오께여 샷따 잠시내림 ㅎㅎㅎ fc온라인 피파4,kiop16,유주원,6,2025-09-29 09:01:14.0,"['fc온라인', '피파4', '감스트', '남캠', '보라']",2025-09-29T07:22:05Z,soop,00040070
287915296,월클 들어와락. 승차 연습해. 🍕.,korealegend,팔팔it,5,2025-09-29 10:13:54.0,[],2025-09-29T07:22:05Z,soop,00040070
287918554,선! 서! 절대 화를내지 않겠습니다 / 무료팀진단/스쿼드/팀리뷰,n45121996,우타.,5,2025-09-29 14:30:09.0,"['맞즐', '피파', '스케쥴', '무료팀평', 'FC온라인']",2025-09-29T07:22:05Z,soop,00040070
287919372,800조맨유)4222 적응완료 챌1부 찍는다!/맞즐 환영,weer2016,채수호.,5,2025-09-29 15:18:09.0,"['롤', '원딜', '피파', 'fc온라인', '종겜']",2025-09-29T07:22:05Z,soop,00040070
