broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
289405954,솔로 탑5 500개 3코,hjk2898,카민.,31,2025-11-23 18:09:55.0,[],2025-11-23T19:20:56Z,soop,00040070
289415174,"⚽골룰렛 재시작6일차..⚽오늘 체감 쓰레기라 삼다리좀 팰게요 🚨❗❗팀평무료,키보드 챔스👍fc온라인 피파4",tmz0857,이게모종.,27,2025-11-23 22:42:01.0,"['신입', '피파', 'FC온라인', '축구']",2025-11-23T19:20:56Z,soop,00040070
288993090,녹/ 기상하고공지쓸게요!! 낮에옵니다!! 스케줄받습니다!!! FC온라인 피파4 마빡,vbvb1230,마빡,19,2025-11-08 15:17:22.0,"['감스트', '뿌꾸', '피파4', '맨시티', '드롭스']",2025-11-23T19:20:56Z,soop,00040070
288932840,키보드슈챔 로크리 두웅장 피파온라인4 FC온라인,yechan79,흑호*,17,2025-11-06 10:36:24.0,"['피파', '피파온라인4', 'fc온라인', '팀평', '스쿼드']",2025-11-23T19:20:56Z,soop,00040070
289403952,친절한 으네씨 등장,seh0305,으-네,16,2025-11-23 17:00:55.0,[],2025-11-23T19:20:56Z,soop,00040070
289418104,[챔스] 현 메타 최적 스쿼드 바로 가능 / 매운맛 팀평·시참·팀리뷰·관피 가능,tjdvkf1112,김성팔.,14,2025-11-24 01:34:43.0,"['FC온라인', '맨유', '호날두', '팀평', '시참']",2025-11-23T19:20:56Z,soop,00040070
289413972,⚽️무료팀평/벌써방송1년?오래오래가겟습니다⚽️빡겜공경 잠시팀평스탑,mtichi123,삼다리.,12,2025-11-23 22:00:47.0,[],2025-11-23T19:20:56Z,soop,00040070
289374298,골룰렛 X까고 팀 싹 팔고 인강마려운 날.. 방셀 170^^ 스케줄 ''환영'' FC 온라인 피파4,ispark1104,이즈팍,10,2025-11-22 15:09:07.0,"['두치와뿌꾸', 'FC온라인', '피파온라인4', '피파4', '빅윈']",2025-11-23T19:20:56Z,soop,00040070
289391068,골룰렛 OPEN 1일차~ 피린이 등장,kowook0515,빅코비,9,2025-11-23 00:59:57.0,"['FC온라인', '강장', '리버풀', '두치와뿌꾸', '맞방']",2025-11-23T19:20:56Z,soop,00040070
289414024,[2800조 떡테르] 1033골/골좀 까다 자러갈게요^^,pedro35,한입떡갈비,8,2025-11-23 22:02:05.0,[],2025-11-23T19:20:56Z,soop,00040070
289418152,[제라덕 1400조 대한민국] 본계 팀 다 팝니다 !!  / 스케줄 환영 이그젝틀리 !!,nwoejr9876,제라덕,7,2025-11-24 01:40:32.0,"['감컴팬', '꾸티뉴팬', '종겜', '낭만']",2025-11-23T19:20:56Z,soop,00040070
289413978,레논의 팀상담소 (팀평/팀 리뷰/스쿼드 제작/카드깡/관전피드백),culerlennon,레논Lennon,6,2025-11-23 22:00:52.0,"['바르셀로나', '팀평', '팀리뷰', '스쿼드제작', '노방종룰렛']",2025-11-23T19:20:56Z,soop,00040070
289419074,[슈챔] 슬럼프에요 살려주세요,fjdl016,개빠브,5,2025-11-24 03:59:51.0,['피파'],2025-11-23T19:20:56Z,soop,00040070
289375798,다시 네자리.. 롤백된건가요...?? 피파4 FC온라인,hehe9257,희윤94,5,2025-11-22 16:17:02.0,"['FC온라인', '피파', 'vlvk']",2025-11-23T19:20:56Z,soop,00040070
289403166,[176골 노방종]저녁에 돌아오겠습니다..! 피파4,nchanki0113,찬굴.,4,2025-11-23 16:28:54.0,"['피파', '신입', '키보드챔스', '시참팀리뷰팀평', '힙합']",2025-11-23T19:20:56Z,soop,00040070
289418726,"[생]본계 새로운팀 600조 팀, 월클 가보자!",jysin4235,SOOP정호,3,2025-11-24 02:57:51.0,"['피파', 'FC온라인', '스케줄', '스쿼드', '팀평']",2025-11-23T19:20:56Z,soop,00040070
289401326,피파 첫방송 무료팀평 시참 합니다!,gomdori34,곰돌이이2,2,2025-11-23 15:14:19.0,[],2025-11-23T19:20:56Z,soop,00040070
