broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
288262276,"3시) 공룡 티어 게임 (w.중력,바밍,망구랑,햇비)",243000,천양,5092,2025-10-12 14:04:02.0,['우엄발'],2025-10-12T09:20:04Z,soop,00810000
288266166,[하데스] 데뷔 800일 기념 해초마을 슛,kymakyma,키마,2182,2025-10-12 16:39:11.0,"['버추얼', '노래', '음악', '하데스', '키마']",2025-10-12T09:20:04Z,soop,00810000
288263292,"🌿공룡티어 토론 티라노맘 (w.천양,햇비,망구,중력)",qweasd3456,바밍_,1137,2025-10-12 14:48:24.0,"['밍바오', '종합게임', '라이브', '버츄얼', '버컴']",2025-10-12T09:20:04Z,soop,00810000
288264398,[아카이브] 뉴걸들이랑 싱크룸 (w. 임하밍 헤스 송현 투미츠)),kaksjak0730,한결___,792,2025-10-12 15:30:05.0,['노래'],2025-10-12T09:20:04Z,soop,00810000
288266916,일요일돆,yangdoki,양도끼,778,2025-10-12 17:04:46.0,"['노래', '외계인', '버튜버', '버추얼']",2025-10-12T09:20:04Z,soop,00810000
288266698,하.. 요즘 주식판 왜이런가요,kgoyangyeeee,누눙지,687,2025-10-12 16:59:45.0,"['버츄얼', '누능지', '블루점프', '눙지', '조아용']",2025-10-12T09:20:04Z,soop,00810000
288262220,3시) 공룡 티어리스트,htvv2i,햇비,680,2025-10-12 14:02:34.0,"['버튜버', '노래']",2025-10-12T09:20:04Z,soop,00810000
288262120,[도파민] 공룡티어 털기 w. 천양 중력 바밍 햇비,nmangoquince,망구랑,676,2025-10-12 14:00:27.0,"['버츄얼', '킹냥이', '캬앙', '도파민', '버컴']",2025-10-12T09:20:04Z,soop,00810000
288260598,떤더 - ★ 떤더 -★,madaomm,마다옴_,578,2025-10-12 12:48:36.0,"['마다옴', '버튜버', '일본', '버추얼']",2025-10-12T09:20:04Z,soop,00810000
288257680,[고래상사/특별소대] 마병대 월드컵 이어서 하기,dmng50,빵땅콩,569,2025-10-12 09:53:39.0,"['버츄얼', '종합게임', '뉴걸', '고래상사', '마병대']",2025-10-12T09:20:04Z,soop,00810000
288265090,"재박님의 별박 w.재박, 너보링, 숙희, 빵땅콩",heeeyo0v0,헤에♪,560,2025-10-12 15:58:02.0,"['마병대3', '신입', '뉴걸', '마크']",2025-10-12T09:20:04Z,soop,00810000
288267562,따린 등장!!,insome0319,따린,509,2025-10-12 17:30:20.0,"['버츄얼', '따린', '개모임']",2025-10-12T09:20:04Z,soop,00810000
288268108,냉동삼겹살 녹여~,sl0724,성기사샬롯,484,2025-10-12 17:51:45.0,"['왁타버스', '우왁굳', '아카데미', '버튜버']",2025-10-12T09:20:04Z,soop,00810000
