broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
288741612,열쇠 60개부터 받습니다 일단 세메뇨 금카 떠서 직접 써봄ㅋㅋ [감컴] 피파4,galsa,두치와뿌꾸,3673,2025-10-30 09:43:05.0,"['피파', 'FC온라인', '축구', '드롭스']",2025-10-30T09:25:48Z,soop,00040070
288745660,실수로 저질렀어요 뮌헨 잡을 팀 완성.. 피파4,6650junghun,유봉훈,863,2025-10-30 14:20:45.0,"['FC온라인', '피파4']",2025-10-30T09:25:48Z,soop,00040070
288748036,ㄹㅇ급생 점검 끝. 예상 적중100%  시세분석 다시보기X 빅윈 피파4,dstv,빅윈,82,2025-10-30 16:13:08.0,"['빅윈', 'bj두치와뿌꾸', 'FC온라인']",2025-10-30T09:25:48Z,soop,00040070
288746284,고급여 풀백 도대체 얼마나 써야 좋은지 분석 갑니다. FC온라인 피파4,bsh0329,방배우,67,2025-10-30 14:55:04.0,"['피파온라인', '두치와뿌꾸', '방배우', '유봉훈', 'fc온라인']",2025-10-30T09:25:48Z,soop,00040070
288748810,신규 시즌 시세 체크 후 본캐 폭풍 과금 스케줄 받습니다 피파4,gamebanker,게임하는뱅커,51,2025-10-30 16:53:35.0,"['FC온라인', '피파4', '피파시세', '피파', '드롭스']",2025-10-30T09:25:48Z,soop,00040070
288746752,신규 시즌 및 저격팩 출시! / 꿀매물 찾기,boseok0628,주간신보석,43,2025-10-30 15:14:37.0,"['FC', '피파', 'FM', 'FIFA']",2025-10-30T09:25:48Z,soop,00040070
288747972,으네임당 열쇠 전부다 개봉하기,seh0305,으-네,32,2025-10-30 16:10:12.0,"['피파4', '으네', 'fc온라인', '건강하시고', '행복하세요']",2025-10-30T09:25:48Z,soop,00040070
288750380,본캐 패키지 금손마녀 등장 [FC온라인:피파4],lalapin,라거머핀,26,2025-10-30 17:55:28.0,"['두치와뿌꾸', 'FC온라인', '마병대', '감스트', '2소대']",2025-10-30T09:25:48Z,soop,00040070
288745772,대리강장맛집 25토츠두 7카슈우우웃~! 스케쥴 대환영  FC온라인피파4,kgkalstmd119,핑크김치,18,2025-10-30 14:28:08.0,"['강장', '강화장사', '신입', '피파', '인생강화']",2025-10-30T09:25:48Z,soop,00040070
288747918,공경 첫날 . 공이 자아가 있네?🎃할로윈 방셀 판매중🎃♥ fc온라인 피파 ♥,nlsb9718,판다비♥,18,2025-10-30 16:08:35.0,"['두치와뿌꾸', '피파', '축구', '맨시티']",2025-10-30T09:25:48Z,soop,00040070
288747136,"[24시간노방종] 멤버십 4만원으로 100조이상 먹은 맛집 시참,팀평,팀리뷰 대환영",dksthgus0601,로즈마리♥,16,2025-10-30 15:33:43.0,"['피파', '피파4', 'fc온라인', '두치와뿌꾸']",2025-10-30T09:25:48Z,soop,00040070
288748642,"[실력/소통방송] 급여290 야무지게 채운 7000조 PSG 148골 남음 ⚽스쿼드/피드백/팀 리뷰 맛집⚽ l 피파4,FC온라인",jack5663,친절한경민쌤,16,2025-10-30 16:47:41.0,"['피파4', 'FC온라인', '피파', '축구']",2025-10-30T09:25:48Z,soop,00040070
288745458,챌2 방대방 고수 구합니다 올인원컨설팅 받아보세요! 스케줄항시! ) FC.피파,iceq1004,녹스김성훈,15,2025-10-30 14:07:37.0,"['피파', '녹스', 'FC온라인', 'FC']",2025-10-30T09:25:48Z,soop,00040070
288747654,"[키보드챔스] 290 급여패치, 무료팀평과 팀리뷰가 맛집인 곳.",dmz4321,RRR37,15,2025-10-30 15:58:35.0,"['RRR37', '피파4', 'FC온라인', '무료팀평', '두치와뿌꾸']",2025-10-30T09:25:48Z,soop,00040070
288745362,"본캐 신규 열쇠 몸빵현질갑니다    #95 [FC온라인, 피파]",aaa110011,U은재♡,13,2025-10-30 14:01:22.0,"['축구', '피파', '피파온라인', '피파4', '시참']",2025-10-30T09:25:48Z,soop,00040070
288746842,[슈챔] 1300조 리버풀 공식경기    / 무료팀평  혜자룰렛16개 스케줄환영~! FC온라인 피파4,asd080872,박해수.,13,2025-10-30 15:19:53.0,[],2025-10-30T09:25:48Z,soop,00040070
288746926,슈챔 주차 쉽네요 ㅎㅎ;; 피파4 FC온라인,eziah,호지윤:p,12,2025-10-30 15:23:59.0,"['피파', '피파4', 'fc온라인']",2025-10-30T09:25:48Z,soop,00040070
288746596,"[생][슈챔] 첫날 열쇠 잘나오는거 알제? 팀리뷰,스메,팀평 등 정성스레 잘 합니다. 피파4 fc온라인",minsayong,도파민사용,12,2025-10-30 15:06:18.0,"['패키지', '강화', '시참', '팀평']",2025-10-30T09:25:48Z,soop,00040070
288746192,"슈챔 4명, 챔스 100명 이상! 배워 볼래요? 티어 상승 일타 강사 자세한 내용 방송국 참조",pronolbo,잘돼장,12,2025-10-30 14:50:47.0,"['피드백', '팀평', '팀리뷰', '전술', '시참']",2025-10-30T09:25:48Z,soop,00040070
288499848,키보드슈챔 공경 고고륑 피파온라인4 fc온라인,yechan79,흑호*,12,2025-10-21 01:59:38.0,"['피파', '피파온라인4', 'fc온라인', '팀평', '스쿼드']",2025-10-30T09:25:48Z,soop,00040070
288751030,"많이 바꼈네요 카드 잘 깝니다 팀 잘 짭니다 스케줄 받습니다 스메,팀리뷰,팀평,열쇠,빠칭코   피파4",ppooiiuumm,유태봉.,12,2025-10-30 18:12:52.0,[],2025-10-30T09:25:48Z,soop,00040070
288745966,"[감모&amp;공경슈챔]신규시즌 분석 290팀평,스메 가능!",als2956,만싸,11,2025-10-30 14:40:37.0,[],2025-10-30T09:25:48Z,soop,00040070
288007486,모먼트금카 분양받았습니다!! 다음시즌 다 디져따 잏잏잏 피파4 FC온라인,hehe9257,희윤94,10,2025-10-02 20:10:24.0,"['FC온라인', '피파', 'vlvk']",2025-10-30T09:25:48Z,soop,00040070
288744312,인게임 감정평가사 출격하겠습니다 챌의시선 / 무료팀평/스쿼드/팀리뷰/시참,n45121996,우타.,9,2025-10-30 13:01:24.0,"['맞즐', '피파', '스케쥴', '무료팀평', 'FC온라인']",2025-10-30T09:25:48Z,soop,00040070
288746708,피파4 대낙 별풍7애드5/10분접속/90시간/대낙사기 및 원격PC 정지 조심!,rootk1,24시대낙,9,2025-10-30 15:11:38.0,"['피파4', 'FC온라인', '대낙', 'PC방', '피시방']",2025-10-30T09:25:48Z,soop,00040070
288746506,공경 오픈런 4000조 스페인 가자ㅏㅏㅏ,billowman,싸커러리,9,2025-10-30 15:02:10.0,"['FC온라인', '피파', '프리미어리그', '축구중계']",2025-10-30T09:25:48Z,soop,00040070
288746730,[슈챔] 칠공일 공경 1등 가보자 ♥ 스케줄 환영,nick8419466,리바이브701,9,2025-10-30 15:12:43.0,"['fc온라인', '피파온라인']",2025-10-30T09:25:48Z,soop,00040070
288746306,1000조 인테르 판매 대한민국 국대로 팀갈 !! 스케줄 환영 이그젝틀리 !!,nwoejr9876,제라덕,8,2025-10-30 14:55:46.0,"['감컴팬', '꾸티뉴팬', '종겜']",2025-10-30T09:25:48Z,soop,00040070
288745738,"FC온라인 점검끝!! 신규시즌 이거 먼데?? 신규패키지 미쳤는데요? 팀평,스쿼드",seba926,ㅣ스무디ㅣ,8,2025-10-30 14:26:00.0,"['피파', '피파온라인4', '발로란트', 'FC', 'FC온라인']",2025-10-30T09:25:48Z,soop,00040070
288748734,FC온라인은 첼시혐오를 해명하라,magic0827,동작소,8,2025-10-30 16:51:00.0,"['첼시', '팀평', '룰렛', '시참', '팀리뷰']",2025-10-30T09:25:48Z,soop,00040070
288746156,23챔 아우구스투 13카도전기 그만 빨아가자 넥슨 ,yohanzzi,김두식_,8,2025-10-30 14:48:33.0,"['신입', '롤', '피파', '캠방']",2025-10-30T09:25:48Z,soop,00040070
288750486,이번 열쇠 맛있나요??잘띄워드립니다 무료팀평 시참 스메 리뷰 피드백,vhvq,규직,7,2025-10-30 17:58:54.0,"['피파', '피파4', 'fc온라인']",2025-10-30T09:25:48Z,soop,00040070
288751248,키보드(실력/소통방송) 초반달리기  추천! 업! 무료팀평 감사합니다,khackyoung91,또리박,7,2025-10-30 18:19:14.0,[],2025-10-30T09:25:48Z,soop,00040070
288742558,[슈챔]1300조 리버풀 출격 대기중 레리부터 요번 시즌 올마감 드간다/290기념 스케줄 10맛집,kimjeric0,민식이냐.,7,2025-10-30 10:57:55.0,[],2025-10-30T09:25:48Z,soop,00040070
