broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
290159530,바다 여행 갔다가 생긴 일 ( 공포게임 / Man of Medan ) (일러레 모집중 !모집),rmlrl771,끠끼,1342,2025-12-22 19:40:08.0,"['버추얼', '끄1끼', '끠끠']",2025-12-22T18:41:41Z,soop,00810000
290156914,도그마 ㅠㅠ,htvv2i,햇비,905,2025-12-22 18:31:15.0,"['버튜버', '날씨요정', '환승센터']",2025-12-22T18:41:41Z,soop,00810000
290159366,도그마 vr챗에서 만나다,kirababy2,유키라,638,2025-12-22 19:35:34.0,"['버츄얼', '사신', '왁치동', '환승센터']",2025-12-22T18:41:41Z,soop,00810000
290159172,오랜만에 따린 노래뱅 (신청곡 임시마감),insome0319,따린,369,2025-12-22 19:30:54.0,"['버컴', '단결따박', '개모임']",2025-12-22T18:41:41Z,soop,00810000
290171028,새벽에 잠깐 짧게 현합썰,deathhammer,데스해머쵸로,257,2025-12-23 03:12:28.0,"['왁타버스', '고멤아카데미', '우왁굳', '쵸로키', '환승센터']",2025-12-22T18:41:41Z,soop,00810000
290156842,도그마 송년회!,nmohoho,달묘_,203,2025-12-22 18:29:51.0,"['배그', '버추얼', '차예린', '신입']",2025-12-22T18:41:41Z,soop,00810000
290168868,"개쩌는 300만원짜리 마이크로 asmr 🌟 / 12월 방셀 33, 330개 11연차 (*ꈍ꒳ꈍ*)",carrot99,하카츄,161,2025-12-23 00:00:39.0,[],2025-12-22T18:41:41Z,soop,00810000
290159036,[도파민]마늘 연말정산 설문지 만들기,kyaang123,캬앙,129,2025-12-22 19:28:36.0,"['도파민', '천타버스', '노래', '고미식', '도그마']",2025-12-22T18:41:41Z,soop,00810000
290155600,[억마사냥꾼] 3계층주 지통실입니다 / API 이벤트 중!,earlgre0u0,얼그레,127,2025-12-22 17:48:54.0,"['버츄얼', '호잇호잇', '이얍', '조적단']",2025-12-22T18:41:41Z,soop,00810000
290151278,[베이블루] 조선 정령 아씨랑 도깨비 같이보쟈🌺(안본눈),lighthoong,설홍,117,2025-12-22 14:00:01.0,"['베이블루', '국악', '뉴걸', '버츄얼']",2025-12-22T18:41:41Z,soop,00810000
290168168,[도파민] 호미밍이랑 1승시 1만개 ㄷㄷㄷㄷ,sa5791,킹냥이_,117,2025-12-22 23:26:31.0,"['버츄얼', '망구랑', '캬앙', '버인협회', '버인']",2025-12-22T18:41:41Z,soop,00810000
290170842,뭐하고 있니 #버컴,yjw5067,봄세이,98,2025-12-23 02:48:02.0,"['봄세이', '마다옴', '맏쎄이', '버컴', '감컴']",2025-12-22T18:41:41Z,soop,00810000
290168472,[종겜/로그라이크] api 연동이 되어진다던데 : 방과후 운동장💛,mongggee,박몽총,87,2025-12-22 23:39:41.0,"['버튜버', '버츄얼', 'ASMR', '잔잔', '힐링']",2025-12-22T18:41:41Z,soop,00810000
290160994,[시그널] 밀린 카이봤 신선도 유지중,kjhh0029,카나시,83,2025-12-22 20:08:59.0,"['버츄얼', '버추얼', '시그널', '막내', '종합게임']",2025-12-22T18:41:41Z,soop,00810000
290163024,[이브닛] 아프니까... 청춘이ㄷr . . .,kaksjak0730,한결___,74,2025-12-22 20:58:07.0,['노래'],2025-12-22T18:41:41Z,soop,00810000
290156124,저 마지막 별을 전부 떨궈주마.. 떨어져주라..,calinya,카린야,61,2025-12-22 18:04:25.0,"['천마', '버츄얼', '흑룡']",2025-12-22T18:41:41Z,soop,00810000
290154094,[운못생] 만걸음..? 걸음룰렛 40/400!,gurm01,김쁘피,61,2025-12-22 16:38:48.0,"['버츄얼', '무켓단', '분내신도시', '마크', '목소리']",2025-12-22T18:41:41Z,soop,00810000
290154630,반갑다는 것이야!#!@#!,psb010203,빈스,57,2025-12-22 17:02:10.0,"['버추얼', '빈스', '갈통', '빈스9']",2025-12-22T18:41:41Z,soop,00810000
290151316,[뉴걸/사자회] 소통왕 짜투리! 같이 놀래? / 방셀 룰렛 33/330(11연차)/122개(산타방셀),hololoolu,차투리,54,2025-12-22 14:01:13.0,"['신입', '뉴걸', '배틀그라운드', '마인크래프트', '마크']",2025-12-22T18:41:41Z,soop,00810000
290171130,안뇽 샤샤에염 쿰멤 후후열,syasya0w0,공주샤샤,52,2025-12-23 03:28:13.0,"['우왁굳', '탈락계', '샤샤', '버츄얼', '왁타버스']",2025-12-22T18:41:41Z,soop,00810000
290167322,"🎄크리스마스 한정 방셀 🎄 확정 404 / 일괄 2,000 ( •̀ ω •́ )✧🎄",wlssud44,찐녕,48,2025-12-22 22:54:55.0,"['버츄얼', '벌꿀오소리', '소통', '뉴걸', '노래']",2025-12-22T18:41:41Z,soop,00810000
290156014,[버인협회] 저런.... 잘했어야지,kkyubog,뀨복,46,2025-12-22 18:01:28.0,"['버추얼', '버인협회', '맹든링']",2025-12-22T18:41:41Z,soop,00810000
290166596,자니..  🎁33/330/1421(확정),donggeul2,호미밍,46,2025-12-22 22:27:26.0,"['버튜버', '버인협회', '버인', '롤동', '롤동아리']",2025-12-22T18:41:41Z,soop,00810000
290165558,12시) 흑백요리사2 상영회 (텔레파티O),imganzino,히누히누,46,2025-12-22 21:57:26.0,"['뉴걸', '버추얼', '신입', '제우스']",2025-12-22T18:41:41Z,soop,00810000
290166200,[크로아] 맹든링 5일차 치요가와써ㅓ...,chiyo75,치요∀,41,2025-12-22 22:11:37.0,"['버튜버', '악어', '치요', '크로아', '늪지대']",2025-12-22T18:41:41Z,soop,00810000
290053072,"🍞[습레기통] 오공 켠왕 120시간 노빵종 중 🧡 크리마스 방셀 , 확정O",manlebreadtv,_마늘빵_,40,2025-12-18 18:00:22.0,"['버츄얼', '버튜버', '마늘빵', '습레기통', '미대녀']",2025-12-22T18:41:41Z,soop,00810000
290160146,【지력】맹든링: 파국 3계층'',meuuu3,메루♪,38,2025-12-22 19:55:29.0,"['지력사무소', '버추얼']",2025-12-22T18:41:41Z,soop,00810000
290156780,🍀로스트아크 복귀유저입니다...🎤,yotsubakoe,코에♬,36,2025-12-22 18:27:39.0,"['노래', '버추얼', '소통', '버튜버', '그린캠프']",2025-12-22T18:41:41Z,soop,00810000
290151310,[오락실]새벽 소통뚜   (노방종 40/42개),rud21458,히뚜*,36,2025-12-22 14:00:51.0,['오락실'],2025-12-22T18:41:41Z,soop,00810000
290161324,루저 [ 33 / 330 / 500 ],chogeumbi,초금비,35,2025-12-22 20:17:03.0,"['소통', '노래', '지라삐', '버츄얼']",2025-12-22T18:41:41Z,soop,00810000
290164510,[플랜비 연습생] 후열 솔랭,kangturtle,한세현_,32,2025-12-22 21:30:25.0,"['버추얼', '플랜비연습생', '한세현', '뉴걸', '신입']",2025-12-22T18:41:41Z,soop,00810000
290161942,후열 마지막 운 테스트,shakii2love,샤키_,32,2025-12-22 20:31:27.0,['풀트래킹'],2025-12-22T18:41:41Z,soop,00810000
290161764,[습레기통] 맹든링 실버타운 와 이제 뭐하지ㅣ OGQ 구르미티콘 출시했습니다!,janine95kim,재닌,30,2025-12-22 20:27:42.0,"['버튜버', '버른살', '습레기통', '마병대', '맨시티']",2025-12-22T18:41:41Z,soop,00810000
290165714,헤헤 아즈,kawa11az,아즈!,28,2025-12-22 22:00:08.0,"['버추얼', '여고생', 'ㄱㅇㅇ', '아즈', '오타쿠']",2025-12-22T18:41:41Z,soop,00810000
290159766,[파국]=''ㅅ''= ♥,chamingcha,차밍챠,27,2025-12-22 19:47:20.0,"['무파', '코태타', 'LVU', '종합게임', '버추얼']",2025-12-22T18:41:41Z,soop,00810000
290160462,【수니문 운영자】 롤페장 만들기.... 너! 내 유입이 되라♥│크리스마스 특별 방셀 33/330/500 도저니로 부탁드려요!!!!!,rintube,나린인데?,26,2025-12-22 20:00:24.0,"['뉴걸', '나린', '마친다', '수니문서버']",2025-12-22T18:41:41Z,soop,00810000
290156052,"방셀 마지막 날! 1225확정,33,330 10연차",lina0108,유시노_리냐,26,2025-12-22 18:02:05.0,"['버츄얼', '용', '몽룡']",2025-12-22T18:41:41Z,soop,00810000
290161582,[개찐마단] 개찐마단 19일차 모금함 환영 ^ㅅ^,aigong7576,설채이,25,2025-12-22 20:22:57.0,"['설채이', '종합게임', 'Vrchat']",2025-12-22T18:41:41Z,soop,00810000
290148956,수니문은 새벽이 진짜야 / [진드기/지학교],tsumya,츠먀,25,2025-12-22 11:00:24.0,"['버튜버', '버츄얼', '뉴걸', '소통']",2025-12-22T18:41:41Z,soop,00810000
290157368,[X-MAS] 마린이도 산타가 될 수 있을까요? / 크리스마스 방셀 룰렛 33개,haepalin,해파린~,24,2025-12-22 18:46:52.0,"['버추얼', '버튜버', '해파리', '해파린', '뉴걸']",2025-12-22T18:41:41Z,soop,00810000
