broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286976850,1년만에 본캐팀핀볼 바조 오늘 떠나보내려합니다.. G.B 스케줄환영 FC온라인 피파4,wkdehdgnl369,정봉구,64,2025-08-26 08:12:12.0,"['두치와뿌꾸', '철구', '피파', 'fc온라인', '봉준']",2025-08-26T01:23:34+00:00,soop,00040070
286977608,"ㅁㅊ;;; 그형님 오셨다!! 모먼트 금카 누르기 직전,,,,,,,,,스케줄신청받습니다 FC온라인 피파4 ",sskss1606,BJ벨로드,60,2025-08-26 09:35:41.0,"['두치와뿌꾸', '감스트', '이상호', '봉준', '김민교']",2025-08-26T01:23:34+00:00,soop,00040070
286977002,"[실력/소통방송] Z드리블 1종면허소지자 4000조 바르샤 ⚽스쿼드/피드백/팀 리뷰 맛집⚽ l 피파4,FC온라인",jack5663,친절한경민쌤,50,2025-08-26 08:32:19.0,"['피파4', 'FC온라인', '피파', '축구']",2025-08-26T01:23:34+00:00,soop,00040070
286977250,비와 함께... 크로스...☆  #47,aaa110011,U은재♡,33,2025-08-26 08:59:27.0,"['방셀', '고민상담', '역팬', '뽑기', '유은재']",2025-08-26T01:23:34+00:00,soop,00040070
286978066,"[텍]무한 공격 전술로 공경 날먹하기!! / 팀평가,스쿼드 메이커 장인",voa0321,Dh텍즈,17,2025-08-26 10:13:07.0,"['FC온라인', '피파', '축구', '울산현대', '강은호']",2025-08-26T01:23:34+00:00,soop,00040070
286842666,[●방송95일차●]  ⚽골룰렛⚽ 843골  시참 / 스케쥴 환영! :) 맞추 맞즐 쪽지@,dbej,유더,13,2025-08-21 07:45:26.0,"['FC온라인', '피파온라인', '피파', '축구', '시참']",2025-08-26T01:23:34+00:00,soop,00040070
286978058,최고의선수 알나인!!챔스미션 이천개!!피진남만 무료팀평!!(공경100판이상),jun381292,일피,5,2025-08-26 10:12:12.0,[],2025-08-26T01:23:34+00:00,soop,00040070
286976128,[신입]fc온라인7년만에복귀한유저,sookel123,10수.,5,2025-08-26 06:15:23.0,"['신입', '추천즐찾감사합니다', '시참']",2025-08-26T01:23:34+00:00,soop,00040070
286977424,CU두 금카 새 짝꿍 찾기ㅋㅋ,juyouth,주유쓰,3,2025-08-26 09:13:57.0,"['피파', 'FC온라인', '피파4']",2025-08-26T01:23:34+00:00,soop,00040070
286924268,엪온(피파4)노을 자고 이따 와서 골깔게요 ~,dlwndud146,하나뿐인노을,3,2025-08-24 09:35:29.0,"['피파4', '패키지', '스쿼드1타', '강화장사', '강화장인']",2025-08-26T01:23:34+00:00,soop,00040070
286801798,즐찾 500개 달성 할 때까지 세미 노방종. 야간조 근무 후 집 도착... 잠깐 잘게요.,kowook0515,빅코비,3,2025-08-19 19:35:34.0,"['FC온라인', '강장', '리버풀', '두치와뿌꾸', '맞방']",2025-08-26T01:23:34+00:00,soop,00040070
