broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286985384,KT UTA vs DK KWAK | GROUP E MATCH 2 | 2025 FSL SUMMER | FC 온라인,affifaonline,FCO공식,20213,2025-08-26 17:30:09.0,"['FSL', 'SUMMER', 'FCONLINE', 'FC온라인', '20250825']",2025-08-26T10:23:29+00:00,soop,00040070
286984270,[드롭스 아뚱 몸무게급 터지네;;] FSL 곽준혁 VS 우타 [감컴] 피파4,galsa,두치와뿌꾸,3177,2025-08-26 16:45:05.0,"['피파', 'FC온라인', '축구', '드롭스']",2025-08-26T10:23:29+00:00,soop,00040070
286985930,[드롭스로 백만(BP)장자] FSL 현폼 최강 GCT CRONG 응원방 피파4,hm05082,임유진.,490,2025-08-26 17:52:34.0,"['FC', '피파', '축구']",2025-08-26T10:23:29+00:00,soop,00040070
286981882,[넥슨캐시드롭스] FSL중계 쉬는시간동안 학생의인생강화!! FC온라인 피파4 마빡 / 감컴,vbvb1230,마빡,452,2025-08-26 14:35:26.0,"['감스트', '뿌꾸', '피파4', '맨시티', '축구']",2025-08-26T10:23:29+00:00,soop,00040070
286985884,[넥슨캐쉬 드롭스 맛집] FSL 젠시티 크롱 vs NS 림광철 !쿠폰알림 빅윈 피파4 FC온라인,dstv,빅윈,379,2025-08-26 17:51:09.0,"['빅윈', 'bj두치와뿌꾸', 'FC온라인']",2025-08-26T10:23:29+00:00,soop,00040070
286985502,[드롭스 펑펑] FSL 대회 응원하기 쫀하루,lalapin,라거머핀,304,2025-08-26 17:33:35.0,"['두치와뿌꾸', 'FC24', '피파4', 'FC온라인']",2025-08-26T10:23:29+00:00,soop,00040070
286986074,[공식드롭스/퀵뷰] 오늘도 레전드 경기 두두둥장 컴퓨터 번개맞음;; Fc온라인 피파4,bxw0pal0,걍하리_,301,2025-08-26 17:58:22.0,"['fc온라인', '피파온라인', '피파4', '피파', '하리']",2025-08-26T10:23:29+00:00,soop,00040070
286984870,FSL 드롭스 겁나 터짐 오늘 진짜 빅 꿀잼  피파4 ,hoya10047,국호형,288,2025-08-26 17:08:05.0,"['피파', '피파4', '두치와뿌꾸', 'fc온라인', '감스트']",2025-08-26T10:23:29+00:00,soop,00040070
286984998,[드롭스 잘 터지는 방송] 오늘도 레전드 경기만 모았다...,seh0305,으-네,286,2025-08-26 17:13:18.0,"['피파4', '으네', 'fc온라인', '건강하시고', '행복하세요']",2025-08-26T10:23:29+00:00,soop,00040070
286986038,[드롭스 숨겨진 맛집] FSL 레전드 경기 ㄷㄷ 곽준혁 훈수 피파4,austin09,말키.,224,2025-08-26 17:57:26.0,"['피파4', '두치와뿌꾸', '피파', 'FC온라인', '이상호']",2025-08-26T10:23:29+00:00,soop,00040070
286985694,[드롭스 잘터짐]FSL DK 편파중계 내 동생 준혁이 가보자잉 피파4,hunyhyeong,훈이형,211,2025-08-26 17:42:47.0,"['두치와뿌꾸', '임유진', '이상호', '감스트', '남캠']",2025-08-26T10:23:29+00:00,soop,00040070
286984528,[드롭스신규개장] ㅈㅈ근 화이팅 FSL DRX 편파중계 피파4,0317oo,김서진:>,198,2025-08-26 16:56:29.0,"['피파4', 'FC온라인', '존잘벅이', '먹방']",2025-08-26T10:23:29+00:00,soop,00040070
286986884,[넥슨캐쉬 드롭스] FSL 림광철 VS 크롱의 경기 지금 시작합니다    fc온라인 피파4,liyhs4689,제독신,194,2025-08-26 18:21:35.0,"['FC온라인', '제독신', '박준효', '피파온라인4', '피파4']",2025-08-26T10:23:29+00:00,soop,00040070
286982816,우타 vs 곽!! 과연 누가 승자조로?? 키보드챔스 FC온라인 피파4,tjdghks9238,BJ돌하르박,21,2025-08-26 15:25:15.0,"['제주도', '두치와뿌꾸', '빅윈', 'FC온라인', '피파4']",2025-08-26T10:23:29+00:00,soop,00040070
