broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
290080338,[하데스] 하데스 오리지널곡 ''메가 피스 하모니'' 티저 공개!,kymakyma,키마,1532,2025-12-19 18:57:12.0,"['버추얼', '노래', '음악', '하데스', '키마']",2025-12-19T13:41:15Z,soop,00810000
290078676,[하데스] 메가피스 하모니 티저 공 개,singgyul,띵귤_,804,2025-12-19 18:00:31.0,"['노래', '음악', '버츄얼', '하데스']",2025-12-19T13:41:15Z,soop,00810000
290080414,🌱｜[하데스] 메가 피스 하모니 티저 공개 &gt;&lt; 꺅,whatcherry4,연초록♪,721,2025-12-19 18:58:57.0,"['노래', '하데스']",2025-12-19T13:41:15Z,soop,00810000
290072258,[버컴] 버드컵 털해리 우승!!!!,gofl2237,해리,716,2025-12-19 12:31:39.0,"['버컴', '종합게임', '전해리', '감스트', '감컴']",2025-12-19T13:41:15Z,soop,00810000
290077892,도그마 히든 먹자,htvv2i,햇비,666,2025-12-19 17:30:35.0,"['버튜버', '날씨요정', '환승센터']",2025-12-19T13:41:15Z,soop,00810000
290087330,🎀 나도 노래왕이 될 수 있을까? · 바밍 선생님에게 노래 배우기 🎀,honeys2,니니♥♥♥,581,2025-12-19 21:39:53.0,"['김갑룡', '버컴', '종합게임', '버추얼', '버튜버']",2025-12-19T13:41:15Z,soop,00810000
290083852,🌿바밍 노래교실 니니편 / 니니는 어디까지 잘해질까요?,qweasd3456,바밍_,576,2025-12-19 20:16:11.0,"['밍바오', '종합게임', '라이브', '버츄얼', '버컴']",2025-12-19T13:41:15Z,soop,00810000
290077022,[온리킹스] 히든 먹을게 [아카이브],nanamoon777,나나문,417,2025-12-19 16:57:31.0,"['버츄얼', '아카이브', '천타버스', '섹시']",2025-12-19T13:41:15Z,soop,00810000
290080220,"8시 / 방탈출 합방 w.깐숙,리타,조디악!",toryvac,빅토리~!,361,2025-12-19 18:53:49.0,"['왁타버스', '우왁굳', '고멤', '아카데미', '신입']",2025-12-19T13:41:15Z,soop,00810000
290079446,[도그마:맹든링] 히든은 내실이다..!! 16일차!!,danz59,단즈_,326,2025-12-19 18:29:21.0,"['한화', '버추얼', '도깨비', '1440p']",2025-12-19T13:41:15Z,soop,00810000
290086254,"[도그마] 안경척 , 맹든링 생활",kirababy2,유키라,312,2025-12-19 21:09:00.0,"['버츄얼', '사신', '왁치동', '환승센터']",2025-12-19T13:41:15Z,soop,00810000
290077528,[이브닛] 일어나 히든 찾아야지,kaksjak0730,한결___,290,2025-12-19 17:13:13.0,['노래'],2025-12-19T13:41:15Z,soop,00810000
290078732,머독님과 알트로스트 증명해보작,hachi97,하치_HACHI,285,2025-12-19 18:01:38.0,"['버튜버', '버추얼', '종합게임', '아이작', '꼬라지']",2025-12-19T13:41:15Z,soop,00810000
290074696,힘을 내자,mawang0216,마왕0216,268,2025-12-19 14:58:44.0,"['심연', 'AI', '환승센터']",2025-12-19T13:41:15Z,soop,00810000
290076718,8시 방탈출 게임 깐숙x리타x빅토리x조디악,yjkim5500,조디악악악,260,2025-12-19 16:44:01.0,['조적단'],2025-12-19T13:41:15Z,soop,00810000
290080316,[도파민]도그마 오늘은 반드시 무언가 깬다,kyaang123,캬앙,234,2025-12-19 18:56:16.0,"['도파민', '천타버스', '노래', '고미식', '도그마']",2025-12-19T13:41:15Z,soop,00810000
290080576,9시) 수니문 서버 모카 한아밍,hye11u,베베리,233,2025-12-19 19:00:49.0,"['베베리', '버추얼', '버튜버', '햄스터']",2025-12-19T13:41:15Z,soop,00810000
290080896,잔잔 후열!💙,alice427,미르_MIR,223,2025-12-19 19:07:20.0,"['버튜버', '노래', '종겜스', '종합게임', '왁치동']",2025-12-19T13:41:15Z,soop,00810000
290089034,[박취더락] 지금 네 바램이 들려 저 하늘까지 들려 *̥❄︎‧˚,os3n0o,김세노,216,2025-12-19 22:21:25.0,"['박취더락', '릴파', '릴미세', '뉴걸', '데뷔']",2025-12-19T13:41:15Z,soop,00810000
290085782,레전드 코인장 열리는날....,kgoyangyeeee,누눙지,205,2025-12-19 21:00:10.0,"['버츄얼', '블루점프', '눙지', '조아용', '여캠']",2025-12-19T13:41:15Z,soop,00810000
290078742,구북이(시청자) 키우는 게임,beadyo97,구슬요,165,2025-12-19 18:01:49.0,"['구슬요', '감나무', '개모임']",2025-12-19T13:41:15Z,soop,00810000
