broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286959798,피파4,hm05082,임유진.,246,2025-08-25 17:50:26.0,"['FC', '피파', '축구']",2025-08-25T16:27:36+00:00,soop,00040070
286968808,팀리뷰는 마감 스쿼드메이킹 팀평가   fc온라인 피파4,liyhs4689,제독신,76,2025-08-25 21:32:41.0,"['FC온라인', '제독신', '박준효', '피파온라인4', '피파4']",2025-08-25T16:27:36+00:00,soop,00040070
286968508,"현 2등 태연 노가리나 깝시다 모든지물어보세여  // 팀평, 스쿼드 전술 환영 ^ㅡ^  ",rudtlr94,-피파태연,59,2025-08-25 21:25:55.0,"['FC온라인', '피파온라인', '피파', '슈챔', '태연']",2025-08-25T16:27:36+00:00,soop,00040070
286968716,패드 2일차 현재 챌린저 3부 랭커들 긴장해라. 피파4,we9626,김찌롱.,58,2025-08-25 21:30:41.0,"['피파4', '항상', '감사합니다', '김찌롱']",2025-08-25T16:27:36+00:00,soop,00040070
286959932,모먼트 라이트 금카도전!!! 피파4,austin09,말키.,57,2025-08-25 17:55:36.0,"['피파4', '두치와뿌꾸', '피파', 'FC온라인', '이상호']",2025-08-25T16:27:36+00:00,soop,00040070
286969818,"여자친구 만들러 갑니다.  /피파4,FC온라인",dlckdghk1,스카우터a,56,2025-08-25 22:00:45.0,"['피파', '피파4', '스카우터', '두치와뿌꾸', '뿌꾸']",2025-08-25T16:27:36+00:00,soop,00040070
286958056,4000조 유벤 ST 추천받아요,lalapin,라거머핀,41,2025-08-25 16:41:16.0,"['두치와뿌꾸', 'FC24', '피파4', 'FC온라인']",2025-08-25T16:27:36+00:00,soop,00040070
286970096,[생]피파4 강화장사 해드립니다 유료o 떄돈벌기장인 스케줄 받습니다,seowon1102,구떽,40,2025-08-25 22:07:24.0,"['피파', '피파4', '피파온라인', '피파온라인4', '인생강화']",2025-08-25T16:27:36+00:00,soop,00040070
286959344,2부 군사훈련 I 전기의자 56개 피파4,hunyhyeong,훈이형,40,2025-08-25 17:30:53.0,"['두치와뿌꾸', '임유진', '이상호', '감스트', '남캠']",2025-08-25T16:27:36+00:00,soop,00040070
286966872,잘봤다 김유민 이제 내가보여준다.  FC온라인 피파4,hjk2898,카민.,37,2025-08-25 20:51:21.0,[],2025-08-25T16:27:36+00:00,soop,00040070
286970454,"마빡수장님 계정으로 강화장사 시범 보여드릴께요, 빡컴 / 리버풀팬 123일차 [FC온라인 피파4]",tlgus9801,금강신,37,2025-08-25 22:21:01.0,"['감스트', '뿌꾸', '피파4', '맨시티', '축구']",2025-08-25T16:27:36+00:00,soop,00040070
286968830,BFX Seoby (A.I) 특성들 진짜 다른가? 팀평 스쿼드 받아가세유 피파4 FC온라인,sks0411,BFX신경섭,27,2025-08-25 21:33:40.0,"['피파', '피파온라인4', 'ek리그', '프로게이머', 'FC온라인']",2025-08-25T16:27:36+00:00,soop,00040070
286962092,[신입 181일] 웽보이뚝배기부수기n개빵 !,lookinng,슈떼이,26,2025-08-25 19:00:39.0,"['피파', 'fc온라인', '뿌꾸', '신입', '빅윈']",2025-08-25T16:27:36+00:00,soop,00040070
286966436,"11시 빅윈형CK 오늘 이겨보자.. 이번에 결승목표로 가보겠습니다!!! ! 무료팀평 맛집 추천,즐찾시 무료팀평!👍fc온라인 .피파 ",tmz0857,이게모종.,25,2025-08-25 20:40:00.0,"['신입', '피파', 'FC온라인', '말키', '마빡']",2025-08-25T16:27:36+00:00,soop,00040070
286963284,2일남은 공경 달려보겠습니다!! 키보드챔스 FC온라인 피파4,tjdghks9238,BJ돌하르박,24,2025-08-25 19:31:34.0,"['제주도', '두치와뿌꾸', '빅윈', 'FC온라인', '피파4']",2025-08-25T16:27:36+00:00,soop,00040070
286970292,스케줄 개 잘하는 윷태봉.  피파4 ,ppooiiuumm,유태봉.,24,2025-08-25 22:13:33.0,"['피파', '피파4', '두치와뿌꾸', 'fc온라인', '감스트']",2025-08-25T16:27:36+00:00,soop,00040070
286970692,[무료팀평] 떼이누나뚝배기부수기N개빵~ FC온라인,dudcks7909,웽걸,16,2025-08-25 22:30:15.0,"['피파', '축구', 'FC온라인', '신입', 'FC']",2025-08-25T16:27:36+00:00,soop,00040070
286973348,(슈챔)Volition뭉티기 거의 다 와간다 ~!  FC온라인,mk910216,볼리션뭉티기,15,2025-08-26 00:24:17.0,"['피파', '피파온라인', 'FC온라인', '시참']",2025-08-25T16:27:36+00:00,soop,00040070
286964006,신입) 하꼬 엡온 5연승 성공 시참 받겠습니다 !!,nwoejr9876,제라덕,13,2025-08-25 19:51:29.0,"['꾸티뉴팬', '울세이너', '종겜']",2025-08-25T16:27:36+00:00,soop,00040070
286965694,방대방 3연승 술먹방 고고고!!피진남만 무료팀평!!(공경100판이상),jun381292,일피,12,2025-08-25 20:24:38.0,[],2025-08-25T16:27:36+00:00,soop,00040070
286959776,동청교육대 방대방 첫 실전 투입 패배자 빠따치기,magic0827,동작소,11,2025-08-25 17:49:06.0,"['첼시', '팀평', '룰렛', '시참', '팀리뷰']",2025-08-25T16:27:36+00:00,soop,00040070
286972206,"FC온라인 슈챔 휘슬!!!   800조 인테르 팀리뷰 ㅎㄷㄷ (팀평가,팀리뷰,피드백)",eldios84,휘슬대장,11,2025-08-25 23:25:51.0,"['피파', '축구', '두치와뿌꾸', '피파온라인4', 'FC온라인']",2025-08-25T16:27:36+00:00,soop,00040070
286973476,D-3 챌린저2부 성공시 0개 펀딩 살짝 요합니다  피파4,kjj35081,김킹두,10,2025-08-26 00:31:56.0,"['피파', 'FC온라인', '존잘벅이', '노방종', '신입']",2025-08-25T16:27:36+00:00,soop,00040070
286963030,피파 좋아하세요?,joelkim1201,조엘킴,10,2025-08-25 19:25:52.0,"['피파', '롤', '시참']",2025-08-25T16:27:36+00:00,soop,00040070
286963140,스케줄환영^~^ FC온라인,0317oo,김서진:>,9,2025-08-25 19:28:43.0,"['피파4', 'FC온라인', '존잘벅이', '먹방']",2025-08-25T16:27:36+00:00,soop,00040070
286968724,fc 온라인 본캐 아탈란타 출정식 (팀평 &amp; 팀 리뷰 &amp; 시참 &amp; 스쿼드 제작) 스케줄 환영,culerlennon,레논lennon,8,2025-08-25 21:30:50.0,"['fc온라인', '바르셀로나', '팀평', '팀리뷰', '스쿼드제작']",2025-08-25T16:27:36+00:00,soop,00040070
286842666,[●방송94일차●]  유더 vs 슈떼이 방대방 10시 스타토 !   ,dbej,유더,8,2025-08-21 07:45:26.0,"['FC온라인', '피파온라인', '피파', '축구', '시참']",2025-08-25T16:27:36+00:00,soop,00040070
286924268,엪온(피파4)노을 패키지 및 스케줄 받습니다 !스케줄기준 채팅창에 입력하시고 신청할스케줄!붙히고 안내에따라 신청ㄱㄱ맞방맞추ㄱ!😊,dlwndud146,하나뿐인노을,8,2025-08-24 09:35:29.0,"['피파4', '패키지', '스쿼드1타', '강화장사', '강화장인']",2025-08-25T16:27:36+00:00,soop,00040070
