broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286958534,3000조 장전 본캐 TOTY 마지막 13카 붙이고 은퇴  [감컴] 피파4,galsa,두치와뿌꾸,4018,2025-08-25 17:00:32.0,"['피파', 'FC온라인', '축구', '드롭스']",2025-08-25T13:25:04+00:00,soop,00040070
286960040,현 슈챌 챔스가는중 잘봤다 YM 이젠 HR Fc온라인 피파4                         ,bxw0pal0,걍하리_,219,2025-08-25 17:59:29.0,"['fc온라인', '피파온라인', '피파4', '피파', '하리']",2025-08-25T13:25:04+00:00,soop,00040070
286959798,[패드5일차🎮] 월클까지 단 한 걸음 피파4,hm05082,임유진.,212,2025-08-25 17:50:26.0,"['FC', '피파', '축구']",2025-08-25T13:25:04+00:00,soop,00040070
286959932,서버최초 모먼트 금카 멸망전;;;; 피파4,austin09,말키.,171,2025-08-25 17:55:36.0,"['피파4', '두치와뿌꾸', '피파', 'FC온라인', '이상호']",2025-08-25T13:25:04+00:00,soop,00040070
286959344,MVP 0개입니다 살려주세요 스쿼드.팀리뷰 1타강사 피파4,hunyhyeong,훈이형,136,2025-08-25 17:30:53.0,"['두치와뿌꾸', '임유진', '이상호', '감스트', '남캠']",2025-08-25T13:25:04+00:00,soop,00040070
286959518,[넥슨캐쉬 드롭스 맛집] FSL KT JM 김정민 vs T1 Yoomin 김유민 !쿠폰알림 빅윈 피파4 FC온라인,dstv,빅윈,105,2025-08-25 17:36:54.0,"['빅윈', 'bj두치와뿌꾸', 'FC온라인']",2025-08-25T13:25:04+00:00,soop,00040070
286958056,4000조 유벤 리빌딩 도와주세요,lalapin,라거머핀,101,2025-08-25 16:41:16.0,"['두치와뿌꾸', 'FC24', '피파4', 'FC온라인']",2025-08-25T13:25:04+00:00,soop,00040070
286957298,[으[ 다음팀 정했다.,seh0305,으-네,75,2025-08-25 16:04:26.0,"['피파4', '으네', 'fc온라인', '건강하시고', '행복하세요']",2025-08-25T13:25:04+00:00,soop,00040070
286968508,"태연 공식경기 여기가 지옥이구나  // 팀평, 스쿼드 전술 환영 ^ㅡ^  ",rudtlr94,-피파태연,75,2025-08-25 21:25:55.0,"['FC온라인', '피파온라인', '피파', '슈챔', '태연']",2025-08-25T13:25:04+00:00,soop,00040070
286968808,승률90% 4222 요거 어때? /팀리뷰+전술 스쿼드메이킹   fc온라인 피파4,liyhs4689,제독신,75,2025-08-25 21:32:41.0,"['FC온라인', '제독신', '박준효', '피파온라인4', '피파4']",2025-08-25T13:25:04+00:00,soop,00040070
286966872,잘봤다 김유민 이제 내가보여준다.  FC온라인 피파4,hjk2898,카민.,32,2025-08-25 20:51:21.0,[],2025-08-25T13:25:04+00:00,soop,00040070
286969954,본캐 레전드 갈락티코1기 완성! 구티의 그날은 온다....   fc온라인 피파4,kanggo02,DRXChan,32,2025-08-25 22:03:19.0,[],2025-08-25T13:25:04+00:00,soop,00040070
286962092,[신입 181일] 유더 VS 슈떼이 10시 방대방 대기 중!!!!,lookinng,슈떼이,31,2025-08-25 19:00:39.0,"['피파', 'fc온라인', '뿌꾸', '신입', '빅윈']",2025-08-25T13:25:04+00:00,soop,00040070
286969818,"팀평 스쿼드 팀리뷰 빨리 오세요. /피파4,FC온라인",dlckdghk1,스카우터a,30,2025-08-25 22:00:45.0,"['피파', '피파4', '스카우터', '두치와뿌꾸', '뿌꾸']",2025-08-25T13:25:04+00:00,soop,00040070
286968716,패드1일차 현재 챌린저3부 랭커들 긴장해라. 피파4,we9626,김찌롱.,28,2025-08-25 21:30:41.0,"['피파4', '항상', '감사합니다', '김찌롱']",2025-08-25T13:25:04+00:00,soop,00040070
286970096,"[생]피파4 본캐 500조 날리고 비상대책위원회 실시,,,,1000조를 만들어야 산다 ㅋㅋㅋ 스케줄 받습니다",seowon1102,구떽,25,2025-08-25 22:07:24.0,"['피파', '피파4', '피파온라인', '피파온라인4', '인생강화']",2025-08-25T13:25:04+00:00,soop,00040070
286842666,[●방송94일차●]  유더 vs 슈떼이 방대방 10시 스타토 ! ,dbej,유더,22,2025-08-21 07:45:26.0,"['FC온라인', '피파온라인', '피파', '축구', '시참']",2025-08-25T13:25:04+00:00,soop,00040070
286963284,나는 세상에서 제일 멋진 존잘섹시남캠 ! 키보드챔스 FC온라인 피파4,tjdghks9238,BJ돌하르박,20,2025-08-25 19:31:34.0,"['제주도', '두치와뿌꾸', '빅윈', 'FC온라인', '피파4']",2025-08-25T13:25:04+00:00,soop,00040070
286966436,"윈11시 빅윈형  CK 전에 돈까스먹방 오늘 결승간다는 마인드! 무료팀평 맛집 추천,즐찾시 무료팀평!👍fc온라인 .피파 ",tmz0857,이게모종.,19,2025-08-25 20:40:00.0,"['신입', '피파', 'FC온라인', '말키', '마빡']",2025-08-25T13:25:04+00:00,soop,00040070
286960142,슈챔 육성만 4명 챔스? 너무 많음 일타강사 스케줄 받습니다 피드백/팀평/팀리뷰/전술/시참,pronolbo,잘돼장,19,2025-08-25 18:00:46.0,"['FC온라인', '피드백', '전술']",2025-08-25T13:25:04+00:00,soop,00040070
286962880,ㅈ망한 본캐 모먼트 토레스 에이전트로 멘징합니다.. 스케줄 환영 FC온라인 피파4,ispark1104,이즈팍,17,2025-08-25 19:22:17.0,"['두치와뿌꾸', 'FC온라인', '피파온라인4', '빅윈', '남캠']",2025-08-25T13:25:04+00:00,soop,00040070
