broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286970454,엪온대 강장학과 교수가 전합니다.지금 ㅈㄴ안붙어요. 빡컴 / 리버풀팬 123일차 [FC온라인 피파4],tlgus9801,금강신,63,2025-08-25 22:21:01.0,"['감스트', '뿌꾸', '피파4', '맨시티', '축구']",2025-08-25T18:32:05+00:00,soop,00040070
286968716,돌아오세요 키보드 무새님들 패드 버렸습니다 피파4,we9626,김찌롱.,58,2025-08-25 21:30:41.0,"['피파4', '항상', '감사합니다', '김찌롱']",2025-08-25T18:32:05+00:00,soop,00040070
286968830,BFX Seoby (A.I) 특성들 진짜 다른가? 팀평 스쿼드 받아가세유 피파4 FC온라인,sks0411,BFX신경섭,53,2025-08-25 21:33:40.0,"['피파', '피파온라인4', 'ek리그', '프로게이머', 'FC온라인']",2025-08-25T18:32:05+00:00,soop,00040070
286959344,2부 배그 I 꽝없는 운동룰렛 20개  피파4,hunyhyeong,훈이형,29,2025-08-25 17:30:53.0,"['두치와뿌꾸', '임유진', '이상호', '감스트', '남캠']",2025-08-25T18:32:05+00:00,soop,00040070
286970292,스케줄 개 잘하는 윷태봉.  피파4 ,ppooiiuumm,유태봉.,28,2025-08-25 22:13:33.0,"['피파', '피파4', '두치와뿌꾸', 'fc온라인', '감스트']",2025-08-25T18:32:05+00:00,soop,00040070
286962092,[신입 181일] 아침 7시 45분까지 같이 달릴분...?,lookinng,슈떼이,22,2025-08-25 19:00:39.0,"['피파', 'fc온라인', '뿌꾸', '신입', '빅윈']",2025-08-25T18:32:05+00:00,soop,00040070
286973348,(슈챔)Volition뭉티기 거의 다 와간다 ~!  FC온라인,mk910216,볼리션뭉티기,16,2025-08-26 00:24:17.0,"['피파', '피파온라인', 'FC온라인', '시참']",2025-08-25T18:32:05+00:00,soop,00040070
286974328,[슈챔] 고민이 되네요 ,yc2460,돌철,11,2025-08-26 01:25:43.0,"['FC온라인', '피파온라인4', '슈퍼챔피언스', '스쿼드제작', '피파']",2025-08-25T18:32:05+00:00,soop,00040070
286842666,[●방송95일차●]  ⚽골룰렛⚽ 843골  시참 / 스케쥴 환영! :),dbej,유더,11,2025-08-21 07:45:26.0,"['FC온라인', '피파온라인', '피파', '축구', '시참']",2025-08-25T18:32:05+00:00,soop,00040070
286973684,[찍먹 챔스] 현 메타 최적 스쿼드 바로 가능 / 매운맛 팀평·시참·팀리뷰·관피 가능,tjdvkf1112,김성팔.,10,2025-08-26 00:43:54.0,"['FC온라인', '맨유', '호날두', '팀평', '시참']",2025-08-25T18:32:05+00:00,soop,00040070
286964006,신입) 하꼬 엡온 5연승 성공 시참 받겠습니다 !!,nwoejr9876,제라덕,10,2025-08-25 19:51:29.0,"['꾸티뉴팬', '울세이너', '종겜']",2025-08-25T18:32:05+00:00,soop,00040070
286972206,"FC온라인 슈챔 휘슬!!!   레므님 피드백 경기 다시보기 (팀평가,팀리뷰,피드백)",eldios84,휘슬대장,8,2025-08-25 23:25:51.0,"['피파', '축구', '두치와뿌꾸', '피파온라인4', 'FC온라인']",2025-08-25T18:32:05+00:00,soop,00040070
286973476,훈이형이랑 배그 치킨시 2천개 킬룰렛 19개 노방종,kjj35081,김킹두,7,2025-08-26 00:31:56.0,"['피파', 'FC온라인', '존잘벅이', '노방종', '신입']",2025-08-25T18:32:05+00:00,soop,00040070
286963030,피파 좋아하세요?,joelkim1201,조엘킴,7,2025-08-25 19:25:52.0,"['피파', '롤', '시참']",2025-08-25T18:32:05+00:00,soop,00040070
286924268,엪온(피파4)노을 패키지 및 스케줄 받습니다 !스케줄기준 채팅창에 입력하시고 신청할스케줄!붙히고 안내에따라 신청ㄱㄱ맞방맞추ㄱ!😊,dlwndud146,하나뿐인노을,6,2025-08-24 09:35:29.0,"['피파4', '패키지', '스쿼드1타', '강화장사', '강화장인']",2025-08-25T18:32:05+00:00,soop,00040070
286971466,"94조 인강 스케줄 갑니다!!! 강화,스케줄,시참,팀평! 꾸레, 피파4",aisha7179,아이샤.,5,2025-08-25 22:58:15.0,"['중계', 'FC', '축구', '바르사', '바르샤']",2025-08-25T18:32:05+00:00,soop,00040070
286968724,fc 온라인 본캐 아탈란타 출정식 (팀평 &amp; 팀 리뷰 &amp; 시참 &amp; 스쿼드 제작) 스케줄 환영,culerlennon,레논lennon,5,2025-08-25 21:30:50.0,"['fc온라인', '바르셀로나', '팀평', '팀리뷰', '스쿼드제작']",2025-08-25T18:32:05+00:00,soop,00040070
286801798,즐찾 500개 달성 할 때까지 세미 노방종. 회사 다녀오겠습니다.,kowook0515,빅코비,4,2025-08-19 19:35:34.0,"['FC온라인', '강장', '리버풀', '두치와뿌꾸', '맞방']",2025-08-25T18:32:05+00:00,soop,00040070
286972350,채진석 강사와 함께하는 FC온라인,abcd1149,채진석강사,3,2025-08-25 23:30:18.0,"['피파', '피파온라인', '축구게임']",2025-08-25T18:32:05+00:00,soop,00040070
286974692,[신입]fc온라인7년만에복귀한유저,sookel123,10수.,1,2025-08-26 02:05:04.0,"['신입', '추천즐찾감사합니다', '시참']",2025-08-25T18:32:05+00:00,soop,00040070
