broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
289606876,본계 AC밀란 다시 클래식으로.. 공격수 고민 . .피파4,6650junghun,유봉훈,582,2025-12-01 13:18:07.0,[],2025-12-01T05:35:54Z,soop,00040070
289607652,Ofel 안녕하세요 ㅎㅎ,xjxj4040,T1강준호_,84,2025-12-01 14:08:43.0,"['FC온라인', '피파4']",2025-12-01T05:35:54Z,soop,00040070
289604056,본캐 현질 할래? 말래? 스케줄 신청받습니다  FC온라인 피파4,sskss1606,BJ벨로드,62,2025-12-01 09:17:51.0,"['두치와뿌꾸', '감스트', '이상호', '봉준', '김민교']",2025-12-01T05:35:54Z,soop,00040070
289604088,팀갈완료했습니다. 이제 팀갈 안할듯..?  fc온라인 슈챔 고통 공경 방송,gch99316,DNFJade,50,2025-12-01 09:22:28.0,"['fc', 'fc온라인', '피파온라인', '피파', 'dn프릭스']",2025-12-01T05:35:54Z,soop,00040070
289519528,본캐 빠칭코 폭풍현질 인.마.현.. 방셀 170^^ 스케줄 ''환영'' FC 온라인 피파4,ispark1104,이즈팍,21,2025-11-27 22:33:49.0,"['두치와뿌꾸', 'FC온라인', '피파온라인4', '피파4', '빅윈']",2025-12-01T05:35:54Z,soop,00040070
289605108,22일차 232골 끝이 보인다. 스케줄도 받아요    피파4,ppooiiuumm,유태봉.,20,2025-12-01 10:58:52.0,[],2025-12-01T05:35:54Z,soop,00040070
289607024,현16등 공경 해보자 ♥,nick8419466,리바이브701,19,2025-12-01 13:29:32.0,"['fc온라인', '피파온라인']",2025-12-01T05:35:54Z,soop,00040070
289606214,FC온라인 김부장 일오브더피!!피진남만 무료팀평(공식경기100판이상),jun381292,일피,15,2025-12-01 12:27:30.0,[],2025-12-01T05:35:54Z,soop,00040070
289604898,"슈챔 4명, 챔스 100명 이상! 배워 볼래요? 티어 상승 일타 강사! 방송국 참조",pronolbo,잘돼장,9,2025-12-01 10:39:00.0,"['피드백', '팀평', '팀리뷰', '전술', '시참']",2025-12-01T05:35:54Z,soop,00040070
289605036,"피파 골룰렛 3일차 팀평,시참,스메 환영!",shj6103,서쭌쭌,8,2025-12-01 10:53:51.0,"['피파', 'fc온라인', '시참', '강화장사', '강장']",2025-12-01T05:35:54Z,soop,00040070
289605684,[키보드 물소슈챔] 알바 가기 전 짧방 키보드슈챔 패드적응기 13일차/스케줄 대환영/추천즐찾 무료팀평  FC온라인 피파4,daamee2,언성히어로.,7,2025-12-01 11:49:03.0,['피파4'],2025-12-01T05:35:54Z,soop,00040070
289604790,피파4 대낙 별풍/애드5 10분접속15 하패19 fc온라인,mnmn0170,fc온라인대낙,7,2025-12-01 10:25:49.0,"['피파', '대낙', 'pc방', '이벤트', '강화']",2025-12-01T05:35:54Z,soop,00040070
