category_no,category_name,view_cnt,fixed_tags,cate_img,captured_at_utc,platform
00040321,프린세스 메이커 2 리제네레이션,0,"['육성', '시뮬레이션']",https://admin.img.sooplive.co.kr/category_img/2025/07/04/4662686762cccd4b1.png,2025-11-21T20:29:03+00:00,soop
00040322,프린세스 메이커: 예언의 아이들,0,"['육성', '시뮬레이션']",https://admin.img.sooplive.co.kr/category_img/2025/07/04/16236867658c49658.png,2025-11-21T20:29:03+00:00,soop
00040323,판타지 라이프 i 빙글빙글 용과 시간을 훔치는 소녀,0,"['RPG', '캐주얼']",https://admin.img.sooplive.co.kr/category_img/2025/10/30/62206903446351de3.jpg,2025-11-21T20:29:03+00:00,soop
00040324,피크,0,"['협동', '인디']",https://admin.img.sooplive.co.kr/category_img/2025/07/08/5573686c8845ece65.png,2025-11-21T20:29:03+00:00,soop
00040325,V 라이징,0,"['오픈월드', '서바이벌']",https://admin.img.sooplive.co.kr/category_img/2025/07/09/6540686df54d9fd3b.png,2025-11-21T20:29:03+00:00,soop
00040326,톰 클랜시의 더 디비전 2,0,"['TPS', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2025/07/09/4482686df87be7394.png,2025-11-21T20:29:03+00:00,soop
00040327,톰 클랜시의 레인보우 식스 시즈 X,0,"['FPS', '전술', '슈팅']",https://admin.img.sooplive.co.kr/category_img/2025/07/09/8331686dfd3c3f96b.png,2025-11-21T20:29:03+00:00,soop
00040328,드래곤 퀘스트 XI: 지나간 시간을 찾아서,0,['JRPG'],https://admin.img.sooplive.co.kr/category_img/2025/07/17/950768788d9ce40b5.png,2025-11-21T20:29:03+00:00,soop
00040329,드래곤 퀘스트 빌더즈 2: 파괴신 시도와 텅 빈 섬,0,"['샌드박스', '액션', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2025/10/30/56856903448c59e2c.jpg,2025-11-21T20:29:03+00:00,soop
00040330,동키콩 바난자,0,"['액션', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2025/10/30/2450690344a543678.jpg,2025-11-21T20:29:03+00:00,soop
00040331,명말: 공허의 깃털,0,"['소울라이크', '액션', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2025/10/30/2587690344c166e9c.jpg,2025-11-21T20:29:03+00:00,soop
00040332,레이싱 마스터,0,['레이싱'],https://admin.img.sooplive.co.kr/category_img/2025/10/30/6588690344dd9cf3e.jpg,2025-11-21T20:29:03+00:00,soop
00040333,마피아: 올드 컨트리,0,['TPS'],https://admin.img.sooplive.co.kr/category_img/2025/08/08/3650689569a320b84.jpg,2025-11-21T20:29:03+00:00,soop
00040334,낙원: LAST PARADISE,0,"['서바이벌', '액션']",https://admin.img.sooplive.co.kr/category_img/2025/08/12/6202689ac653f0025.jpg,2025-11-21T20:29:03+00:00,soop
00040335,데이브 더 다이버,0,"['시뮬레이션', 'ARPG']",https://admin.img.sooplive.co.kr/category_img/2025/08/12/1339689ac90bc4a80.jpg,2025-11-21T20:29:03+00:00,soop
00040336,DNF Duel,0,"['대전', '액션']",https://admin.img.sooplive.co.kr/category_img/2025/08/12/7808689acc9b6ceee.png,2025-11-21T20:29:03+00:00,soop
00040337,마비노기 영웅전,0,"['액션', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2025/08/12/8512689acf205e4e6.jpg,2025-11-21T20:29:03+00:00,soop
00040338,테일즈위버,0,"['액션', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2025/08/12/6507689ad1c92147f.jpg,2025-11-21T20:29:03+00:00,soop
