broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
288058658,배너 아이디어 뽑기,sl0724,성기사샬롯,632,2025-10-04 17:01:40.0,"['왁타버스', '우왁굳', '아카데미', '버튜버']",2025-10-04T17:16:07Z,soop,00810000
288070836,켜잠하세연 [아카이브],yeorumi030,여르미_,422,2025-10-04 23:46:46.0,['아카이브'],2025-10-04T17:16:07Z,soop,00810000
288061842,히히 9월 왁치동 수석 미르에용!💙 [잔잔 후열!💙],alice427,미르_MIR,324,2025-10-04 19:00:21.0,"['버튜버', '노래', '종겜스', '종합게임', '왁치동']",2025-10-04T17:16:07Z,soop,00810000
288061940,"후열 겜하기 (w. 러끼, 밍아, 모잉, 하디아, 감규리, 츠밍)",2omong,이오몽_,223,2025-10-04 19:02:42.0,"['미츄', '틈새시장']",2025-10-04T17:16:07Z,soop,00810000
288060748,ㅎ_ㅎ,caramel007,_카라멜,198,2025-10-04 18:22:43.0,"['게임', '라디오']",2025-10-04T17:16:07Z,soop,00810000
288036256,[버컴] 마병대 [의무소대] 우린 총대신 풍,dnwnwjdqhr53,설레랑,184,2025-10-03 20:01:42.0,"['신입', '마크', '마병대', '버추얼', '버컴퍼니']",2025-10-04T17:16:07Z,soop,00810000
288052450,마병대 수색소대 훈병 봄세이,yjw5067,봄세이,184,2025-10-04 12:26:55.0,"['봄세이', '마다옴', '맏쎄이', '버컴', '마병대']",2025-10-04T17:16:07Z,soop,00810000
288068150,즐추🍀 풀트🤍,nyanyavkr2,냐냐,171,2025-10-04 22:01:34.0,"['냐냐', '버츄얼', '냐파스', '멜리고', '개모임']",2025-10-04T17:16:07Z,soop,00810000
288058636,3주년의 후열 빔미 :3 [수니그룹 게임즈],tleod1818,빙밍_,165,2025-10-04 17:00:53.0,"['빙밍', '버츄얼', '버튜버', '브끙', '방망']",2025-10-04T17:16:07Z,soop,00810000
288059350,좀 늦은 반응단속,eldk22,하디아_,151,2025-10-04 17:30:47.0,"['버츄얼', '토크', '틈새시장']",2025-10-04T17:16:07Z,soop,00810000
288060188,후열☘️,beadyo97,구슬요,149,2025-10-04 18:01:25.0,"['구슬요', '감나무', '개모임']",2025-10-04T17:16:07Z,soop,00810000
288060038,뇌녹아따 [시그널],choiagain,최또,137,2025-10-04 17:58:40.0,"['신입', '버츄얼', '소통', '버추얼']",2025-10-04T17:16:07Z,soop,00810000
288061696,🍒후열 주도푸리(w.머독 미르 최또 하이요 카린야 샬롯),yeda1224,예다.,114,2025-10-04 18:57:36.0,"['버츄얼', '버튜버', '버추얼', '라디오']",2025-10-04T17:16:07Z,soop,00810000
288054248,후열 💛!vpn,qooqoo3110,쿠우♪,109,2025-10-04 13:58:58.0,"['버츄얼', '버튜버', '청초']",2025-10-04T17:16:07Z,soop,00810000
288062768,[블리즈] 💙백수,eze1017,윤이제,103,2025-10-04 19:30:46.0,"['블리즈', '버추얼']",2025-10-04T17:16:07Z,soop,00810000
288055070,방송 1주년 기념 음주 프사그려주기,haroha,하로하!,99,2025-10-04 14:31:30.0,"['블루점프', '노래', '버추얼']",2025-10-04T17:16:07Z,soop,00810000
288059904,오늘 이게임 진엔딩 볼거임,mingturn97,밍턴_,98,2025-10-04 17:53:41.0,"['공주', '노래', '버추얼', '틈새시장']",2025-10-04T17:16:07Z,soop,00810000
288031530,"[버컴] 선봉 1소대. 울큰고 소대장, 가습기 부소대장",0e0e4e,키이세,93,2025-10-03 17:57:44.0,"['키이세', '아니고', '키위새', '버컴', '마병대']",2025-10-04T17:16:07Z,soop,00810000
288057318,과집중 상태라 멈출 수 없어요 클로버핏 2조 미션,hinqocorv,힌콕,87,2025-10-04 16:01:54.0,"['러비타', '댄스', '춤', '킹콩', '엥콕']",2025-10-04T17:16:07Z,soop,00810000
