broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
289513158,본캐 폭퐁현질 바란 13카 강화 마지막 입니다 오늘 불편할수 있습니다 강퇴가 많을 수 있습니다  [감컴] 피파4,galsa,두치와뿌꾸,3790,2025-11-27 20:01:45.0,"['피파', '축구', '감컴퍼니', 'EPL']",2025-11-27T13:40:28Z,soop,00040070
289518494,ㅅH벽잔잔공경..⭐챔스 200등대 진입 미션⭐피파4,hm05082,임유진.,86,2025-11-27 22:02:45.0,"['FC', '피파', '축구']",2025-11-27T13:40:28Z,soop,00040070
289513010,시세질문 오늘만 공짜 다물어봐라 원래 100개임 빅윈 피파4,dstv,빅윈,78,2025-11-27 20:00:32.0,"['빅윈', 'bj두치와뿌꾸', 'FC온라인']",2025-11-27T13:40:28Z,soop,00040070
289502362,국모닝! 이거 어떡하지?   강의 팀평 팀리뷰 스메 가능   FC온라인,hoya10047,국호형,72,2025-11-27 12:58:59.0,"['피파', '피파4', 'fc온라인', '두치와뿌꾸', '엪온']",2025-11-27T13:40:28Z,soop,00040070
289512508,스케줄 받습니당 :),heesunn,S2써니,32,2025-11-27 19:52:22.0,"['피파4', '피파여캠', '써니', '신입여캠', '두치와뿌꾸']",2025-11-27T13:40:28Z,soop,00040070
289507648,[스케줄ON]빡쳐서 팀갈간다 ㄱㄱ FC온라인 피파4 한승엽,imyooi,해설한승엽,32,2025-11-27 17:44:18.0,"['한승엽', '넥슨', 'fc온라인', '해설한승엽', '피파온라인']",2025-11-27T13:40:28Z,soop,00040070
289513004,불타는 목요일 전술시식회 ㄱㄱ,ngelsong,F파일토마스,32,2025-11-27 20:00:30.0,"['F파일토마스', '공식경기', 'FC온라인', '감독모드']",2025-11-27T13:40:28Z,soop,00040070
289514920,퐁희 vs 슈떼이 피파 4000개 방대방 ⚽,hamseo97,퐁희,31,2025-11-27 20:36:38.0,"['버추얼', '피파', '룰렛']",2025-11-27T13:40:28Z,soop,00040070
289504942,코코아 한잔하러 갈까? [FC온라인:피파4],lalapin,라거머핀,30,2025-11-27 15:25:20.0,"['두치와뿌꾸', 'FC온라인', '감스트', '버튜버']",2025-11-27T13:40:28Z,soop,00040070
289514890,본캐 NEW 아무도 안하는 비주류 팀갈갑니다 스케줄받습니다 피파4,evertime,김우다.,27,2025-11-27 20:35:56.0,"['피파', '축구', '두치와뿌꾸', '빅윈', '마빡']",2025-11-27T13:40:28Z,soop,00040070
289513154,[신입 275일]9시 반 예쁘니 퐁희 vs 돌고래 슈떼이 방대방!,lookinng,슈떼이,26,2025-11-27 20:01:38.0,"['피파', 'fc온라인', '뿌꾸', '신입', '빅윈']",2025-11-27T13:40:28Z,soop,00040070
289501856,[골룰렛 3일차]엪온대 강장학과 1교시 시작합니다. 빡컴/리버풀팬 216일차[FC온라인 피파4],tlgus9801,금강신,23,2025-11-27 12:22:44.0,"['두치와뿌꾸', '존잘벅이', 'FC온라인', '리버풀', '먹방']",2025-11-27T13:40:28Z,soop,00040070
289518380,빠칭코 폭풍현질 후 모먼트 금카 강화 피파4,austin09,말키.,23,2025-11-27 22:01:10.0,"['두치와뿌꾸', '피파', 'FC온라인', '이상호', '감스트']",2025-11-27T13:40:28Z,soop,00040070
289510606,500개빵 3쿼드 배그 킬내기 vs 희윤94 i 스쿼드 인강 1타강사 피파4,hunyhyeong,훈이형,23,2025-11-27 19:03:46.0,"['두치와뿌꾸', '임유진', '이상호', '감스트', '남캠']",2025-11-27T13:40:28Z,soop,00040070
289518784,현4위 태연 팀리뷰데이 입니다^ㅡ^,rudtlr94,-피파태연,22,2025-11-27 22:10:12.0,"['FC온라인', '피파온라인', '피파', '슈챔', '태연']",2025-11-27T13:40:28Z,soop,00040070
289506972,으네으네으네으네임둥,seh0305,으-네,22,2025-11-27 17:09:57.0,[],2025-11-27T13:40:28Z,soop,00040070
289500530,녹/ 새벽에잠안오면올게요! 공지씁니다 저격팩1장이상 스케줄받습니다 FC온라인 피파4 마빡,vbvb1230,마빡,22,2025-11-27 10:28:31.0,"['감스트', '뿌꾸', '피파4', '맨시티', '드롭스']",2025-11-27T13:40:28Z,soop,00040070
289517120,(생)야! 너도 1경찍을 수 있어 무과금으로 1000조부터 1경찍기 (현재 2700조) 스케쥴 대환영  FC온라인 피파4.,kgkalstmd119,핑크김치,20,2025-11-27 21:25:34.0,"['피파4', '피파', 'fc온라인', '강장', '강화장사']",2025-11-27T13:40:28Z,soop,00040070
289507278,골룰렛 642골 18일차 구원해주실 귀인찾습니다   피파4,ppooiiuumm,유태봉.,20,2025-11-27 17:24:26.0,[],2025-11-27T13:40:28Z,soop,00040070
289510646,역대급 겜 쉽게쉽게 하는 관피 맛집. 피파4 FC온라인,bkkim0729,BFXKBG,20,2025-11-27 19:04:36.0,[],2025-11-27T13:40:28Z,soop,00040070
289507856,슈챔) 크로스 안 하고 드리블 합니다 /  피파4 FC온라인,eziah,호지윤:p,19,2025-11-27 17:53:30.0,"['피파', '피파4', 'fc온라인']",2025-11-27T13:40:28Z,soop,00040070
289516774,프딱이가 체감 구리다고 느끼는게 말이야 방구야/fC온라인,gangstin,스틴.,18,2025-11-27 21:14:08.0,"['FC온라인', '아스널', '아스낳', '토트넘', '입중계']",2025-11-27T13:40:28Z,soop,00040070
289517048,[습레기통] 월클 달성시 1700개ㅐㅐㅐ,zzimio3o,찌미♥,17,2025-11-27 21:22:29.0,"['버추얼', '습레기통', '롤동', '오아컴퍼니']",2025-11-27T13:40:28Z,soop,00040070
289519276,GCTCrong 부캐 에버턴 공식경기 피파4 FC온라인,as5671as,GENCrong,17,2025-11-27 22:25:53.0,['피파4'],2025-11-27T13:40:28Z,soop,00040070
289513464,오늘 제발 챌 3부로 가게 해주세요! ▶미션/스케줄 환영▶ FC온라인 피파4,nlsb9718,판다비♥,17,2025-11-27 20:07:03.0,"['두치와뿌꾸', '피파', '축구', '맨시티']",2025-11-27T13:40:28Z,soop,00040070
289507082,엣지녹3일차 녹222만들기 팀평스쿼드전술피드백맛집! ) FC.피파,iceq1004,녹스김성훈,15,2025-11-27 17:15:29.0,"['피파', '녹스', 'FC온라인', 'FC']",2025-11-27T13:40:28Z,soop,00040070
289501966,[감모&amp;공경슈챔] 플레이스타일에맞는 맞춤 스메가능!+감모,als2956,만싸,14,2025-11-27 12:29:30.0,[],2025-11-27T13:40:28Z,soop,00040070
289515342,[시참 해설방] 함께 즐겜하실분들 오세요 ㅎ / 클럽 가입 가능 /  fc온라인,no9man,9번남자,14,2025-11-27 20:45:45.0,['fc온라인'],2025-11-27T13:40:28Z,soop,00040070
289519372,"⚽골룰렛 재시작10일차⚽ 코트디 부아르  다 맞춰갑니다~ 공경좀 조져볼까❗❗팀평무료,키보드 챔스👍fc온라인 피파4",tmz0857,이게모종.,13,2025-11-27 22:28:23.0,"['신입', '피파', 'FC온라인', '축구']",2025-11-27T13:40:28Z,soop,00040070
289513214,레논의 팀상담소 (팀평/팀 리뷰/스쿼드 제작/카드깡/관전피드백),culerlennon,레논Lennon,12,2025-11-27 20:02:27.0,"['바르셀로나', '팀평', '팀리뷰', '스쿼드제작', '노방종룰렛']",2025-11-27T13:40:28Z,soop,00040070
289514000,4경 바르셀로나 팀리뷰 [스케줄 마감] FC온라인 피파4,bullson8,혁나브리,12,2025-11-27 20:17:56.0,"['피파온라인4', '혁나브리', 'FCONLINE']",2025-11-27T13:40:28Z,soop,00040070
