broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
290377100,[하데스] 난 챈나라고 해 카페오랜만에,chaenna02,챈나,5486,2025-12-31 12:40:31.0,"['버츄얼', '버튜버', '하데스']",2025-12-31T05:35:43Z,soop,00810000
290376256,오아 12시 유아렐 Chemical Love 멜창서버 오픈런 !!!!,legendhyuk,오아,4048,2025-12-31 11:30:25.0,[],2025-12-31T05:35:43Z,soop,00810000
290376980,신규멤버 모집합니다^^~~~ (진짜임) [이브닛],yeorumi030,여르미_,1249,2025-12-31 12:30:10.0,['아카이브'],2025-12-31T05:35:43Z,soop,00810000
290375896,[UR:L] 케미컬 러브 핫백 감사합니다!!,maluckitty,마냥_,810,2025-12-31 10:59:58.0,"['노래', '아이돌', '버추얼', '유아렐', '샌드박스']",2025-12-31T05:35:43Z,soop,00810000
290375932,[UR:L] 12시에 유아렐 노래나옴 모카,mocamu2,모카:b,471,2025-12-31 11:00:53.0,"['모카', 'URL', '버추얼', '천타버스']",2025-12-31T05:35:43Z,soop,00810000
290375032,2025년 최후의 날 ( 어워드 ),mawang0216,마왕0216,470,2025-12-31 09:49:41.0,"['심연', 'AI', '환승센터']",2025-12-31T05:35:43Z,soop,00810000
290375938,아카이브 스튜디오 신입 구인 쌀먹뱅 [이브닛],owozzz,샤르망,394,2025-12-31 11:01:21.0,"['노래', '아카이브']",2025-12-31T05:35:43Z,soop,00810000
290377008,2시 베스트스트리머 발표띠. 될 수 있을까요,dokkhye0000,독고혜지_,338,2025-12-31 12:31:53.0,"['고멤', '여고멤', '왁타버스', '우왁굳', '도그마']",2025-12-31T05:35:43Z,soop,00810000
290378012,베스트 스트리머 됐어요!!!!!!!!!!!!,marronie,마로니!,301,2025-12-31 13:42:59.0,"['버튜버', '종합게임', '제우스', '왁치동']",2025-12-31T05:35:43Z,soop,00810000
290376636,[천타버스] 마지막 방송.....,wellro314,김웰로,298,2025-12-31 12:00:46.0,"['김웰로', '버추얼', '천타버스']",2025-12-31T05:35:43Z,soop,00810000
290377388,[ 뻐스시간 / 버컴 ] 2025 차쯔키 열심히 살았다 : 버연동 시네티 입성,chachki,차쯔키,230,2025-12-31 13:01:39.0,"['버추얼', '악마', '정쌍수', '버컴', '뻐스시간']",2025-12-31T05:35:43Z,soop,00810000
290377362,[모션캡쳐] 초 베스트스트리머 우루루님! | 메이드카페 오픈💕,wooruru,우루루_,229,2025-12-31 13:00:25.0,"['노래', '토크', '베이블루', '버추얼', '뉴걸']",2025-12-31T05:35:43Z,soop,00810000
290376340,베스쿠노이치닌닌레쓰고,nnininin,닌닌_,155,2025-12-31 11:36:51.0,"['왁타버스', '아카데미', '쿠노이치', '닌닌', '버추얼']",2025-12-31T05:35:43Z,soop,00810000
290375908,[UR:L] 12시 유아렐 노래 공개,llangkko0429,랑코_,148,2025-12-31 11:00:11.0,"['랑코', '샌드박스', '유아렐', '막내', '북극여우']",2025-12-31T05:35:43Z,soop,00810000
290375878,[베이블루] 안녕하세요 베스에요 오늘만 좀 건방질게요🦊 여우 산신령의 운세뽑기! 신년 운세 보고 가세용~,foxyeon,여우연,119,2025-12-31 10:58:45.0,"['베이블루', '뉴걸', '산신령', '여우', '여우연']",2025-12-31T05:35:43Z,soop,00810000
