broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286961588,스타 노래맞추기 합방 대비 테스트,cotton1217,주르르,5241,2025-08-25 18:49:41.0,"['이세계아이돌', '르르땅', '왁타버스', '우왁굳', '주르르']",2025-08-25T15:23:28+00:00,soop,00810000
286969086,이히힉,jingburger1,징버거☆,3901,2025-08-25 21:41:37.0,"['이세계아이돌', '왁타버스', '미소녀강호동', '부가땅']",2025-08-25T15:23:28+00:00,soop,00810000
286963026,아이작 햇비 모드,htvv2i,햇비,382,2025-08-25 19:25:46.0,"['버튜버', '노래']",2025-08-25T15:23:28+00:00,soop,00810000
286962222,컴퓨터 고쳐왓서...너덜너덜해졋서..🌙,givemecs,미녕이데꼬깨,326,2025-08-25 19:02:20.0,"['미녕이데려오깨', '버추얼', '미츄']",2025-08-25T15:23:28+00:00,soop,00810000
286964364,당신의 수호신! 청룡 미르!💙,alice427,미르_MIR,242,2025-08-25 19:59:23.0,"['버튜버', '노래', '종겜스', '종합게임']",2025-08-25T15:23:28+00:00,soop,00810000
286958520,후열 💛,qooqoo3110,쿠우♪,215,2025-08-25 17:00:11.0,"['버츄얼', '버튜버', '청초']",2025-08-25T15:23:28+00:00,soop,00810000
286958590,배그가쥬아,2omong,이오몽_,201,2025-08-25 17:01:46.0,"['미츄', '틈새시장']",2025-08-25T15:23:28+00:00,soop,00810000
286951644,코끼리랑 발로란트를 해보아요. + 쥰내 표독,madaomm,마다옴_,199,2025-08-25 09:48:44.0,"['마다옴', '버튜버', '일본', '버추얼']",2025-08-25T15:23:28+00:00,soop,00810000
286959330,여우도시 조아용 경찰! 10일차~,kgoyangyeeee,누눙지,131,2025-08-25 17:30:33.0,"['버츄얼', '누룽지', '누능지', '블루점프', '눙지']",2025-08-25T15:23:28+00:00,soop,00810000
286958006,여우도시 10일차 설수설,danz59,단즈_,128,2025-08-25 16:38:37.0,"['한화', '버추얼', '버츄얼']",2025-08-25T15:23:28+00:00,soop,00810000
286964820,[잔잔다키] 소통 + 방셀작업 ☆ 샘플보구 가~ :),yourdarky,다키_,126,2025-08-25 20:04:30.0,"['다키', '버추얼', '섹시', '소통']",2025-08-25T15:23:28+00:00,soop,00810000
286965046,오늘은 뭘 해볼까🫧,w2rdoo,위도,125,2025-08-25 20:09:15.0,"['노래', '미츄']",2025-08-25T15:23:28+00:00,soop,00810000
286965978,붕괴스타레일 최신 PV월드컵!!!!! 114강!!!,katojjing,카토찡,121,2025-08-25 20:30:24.0,[],2025-08-25T15:23:28+00:00,soop,00810000
286961790,지혜은씨 아니고 지헤은이에요 여우도시🦌,utahessx33,헤스,113,2025-08-25 18:55:28.0,"['노래', '버츄얼', '시끄러움', '헤스', '브이레코드']",2025-08-25T15:23:28+00:00,soop,00810000
286961982,여우도시 주사기씨~,nagi0413,유나기,103,2025-08-25 18:59:45.0,"['버추얼', '노래', '토크', '신입', '플라티']",2025-08-25T15:23:28+00:00,soop,00810000
286960096,[여우도시] 경찰밍무새 쭉쭉~!(👮🏻경찰방셀 33개 룰렛),niniming,니니밍,100,2025-08-25 18:00:13.0,"['버추얼', '마크', '배그', '지력사무소', 'GTA']",2025-08-25T15:23:28+00:00,soop,00810000
286962196,진짜 잔잔한 방송 (?),mmange2,망개♪,93,2025-08-25 19:01:58.0,"['뉴걸', '버츄얼', '버추얼', '애니']",2025-08-25T15:23:28+00:00,soop,00810000
286962198,여우도시 경 장ㅎ 강예지,bb0rii,멍보리¿,89,2025-08-25 19:01:58.0,[],2025-08-25T15:23:28+00:00,soop,00810000
286970092,[크로아]  마요야...,chiyo75,치요∀,81,2025-08-25 22:07:05.0,"['버튜버', '악어', '치요', '크로아', '늪지대']",2025-08-25T15:23:28+00:00,soop,00810000
286956192,하이용,psb010203,빈스9,78,2025-08-25 15:03:44.0,"['버추얼', '빈스', '갈통', '빈스9']",2025-08-25T15:23:28+00:00,soop,00810000
286959378,[여우도시]9일차 고뭉치 출격!!!!!,gosummer,고여름_,77,2025-08-25 17:31:33.0,"['고여름', '버츄얼', '고순경']",2025-08-25T15:23:28+00:00,soop,00810000
286956094,오우예~~ ,hichume,히츠메,71,2025-08-25 15:00:14.0,"['무파', '오스카', '코태타', '임직단', '흑코랑']",2025-08-25T15:23:28+00:00,soop,00810000
286971998,[일본인/하데스] 오늘도 그녀는 작업을 한다!💜 ,k0roshi,시로코♬,71,2025-08-25 23:16:51.0,"['일본인', '시로코', '노래']",2025-08-25T15:23:28+00:00,soop,00810000
286961200,[여우도시] 유낭이 빨간약 여친룩 와이셔츠 반캠 방셀 1424개 /2824 정성🤍,2nang2,이낭♥,70,2025-08-25 18:37:22.0,"['뉴걸', '룰렛', '반캠', '유냥이', '버츄얼']",2025-08-25T15:23:28+00:00,soop,00810000
286964076,여우도시🦊 10일차 조까꿍,odoeun,쨈도은,69,2025-08-25 19:53:35.0,"['버츄얼', '이적', '뉴걸']",2025-08-25T15:23:28+00:00,soop,00810000
286929820,좋은 밤이신가요? ㅣ 다이아서버 노방종 222개 룰렛,ooonae,온네님,59,2025-08-24 14:40:06.0,"['라디오', '버츄얼', '노래', '버추얼', 'ASMR']",2025-08-25T15:23:28+00:00,soop,00810000
286965060,배고파 저메추,gurm01,김쁘피,58,2025-08-25 20:09:22.0,"['쁘삐', '무켓단', '분내신도시', '마카오톡', 'ASMR']",2025-08-25T15:23:28+00:00,soop,00810000
286964656,룰렛 같이 바꿔봅시댜!💜[플랜비연습생],doraheee,도라희ㅀ,55,2025-08-25 20:01:42.0,"['버추얼', '유입환영', '여자중저음', '노래', '랩']",2025-08-25T15:23:28+00:00,soop,00810000
286969852,[뉴아이] 월요일의 이유,moon26,문이유,54,2025-08-25 22:01:10.0,"['신입', '밴드', '뉴아이', '댕청', '나비']",2025-08-25T15:23:28+00:00,soop,00810000
286967450,퇴근 후에 듣는 플리의 33개 노래뱅 - 🎤💡🌌,plincess,플리ㆍ,54,2025-08-25 21:01:12.0,"['플리', '힐링', '새벽', '러비타', 'LUVITA']",2025-08-25T15:23:28+00:00,soop,00810000
286968842,꿈속에서 무슨일이 엥으에에에 [57개 방셀룰렛],silverchea,채은채˚,51,2025-08-25 21:34:22.0,"['버튜버', '사주아가씨', '스콘']",2025-08-25T15:23:28+00:00,soop,00810000
286962452,여우도시 육각파 츄소회 [츄소희방셀 700] :♩   ,chur1004,츄르CHUR,50,2025-08-25 19:09:32.0,"['노래', '버추얼', '츄르']",2025-08-25T15:23:28+00:00,soop,00810000
286962008,- _ -,kappuchan,카푸_,50,2025-08-25 19:00:06.0,"['버츄얼', '카푸', '폐수함', '카푸카푸야']",2025-08-25T15:23:28+00:00,soop,00810000
286966444,노래교실 합격자 발표,oss0930,콧시_,50,2025-08-25 20:40:17.0,"['노래', '피아노', '기타']",2025-08-25T15:23:28+00:00,soop,00810000
286929656,99시간 노방종 다이아 도와주세요 앙앙💙🍀ㅣAPI방셀룰렛있습니다!!(다이아전용의상),toree0409,토뤼,50,2025-08-24 14:32:10.0,"['버추얼', '노래', '토크', '신입', '뉴걸']",2025-08-25T15:23:28+00:00,soop,00810000
286962210,생일기념 술먹빠아앙   ٩(๑❛ᴗ❛๑)۶,kjkj4424,_해이_,49,2025-08-25 19:02:09.0,[],2025-08-25T15:23:28+00:00,soop,00810000
286972276,💛,mongggee,박몽총,48,2025-08-25 23:28:08.0,"['버튜버', '버츄얼', 'ASMR', '잔잔', '힐링']",2025-08-25T15:23:28+00:00,soop,00810000
286963196,💜 썸네일 작업 뱅송 ._.)b,tinkerblond,더빙레이디♥,48,2025-08-25 19:30:16.0,"['버추얼', '더레', '무레이블', '괴마을금고', '더빙레이디']",2025-08-25T15:23:28+00:00,soop,00810000
286960090,"진짜 여고생인데 미션 주실 분? (w. 리츠, 바루, 데레)",nfortuneshi,샤이렌_EVE,46,2025-08-25 18:00:07.0,"['버츄얼', '뉴걸']",2025-08-25T15:23:28+00:00,soop,00810000
286970590,[플랜비 연습생] 얼렁뚱땅 다리 건설,kangturtle,한세현_,45,2025-08-25 22:26:43.0,"['버추얼', '뉴걸', '신입', '한세현', '플랜비연습생']",2025-08-25T15:23:28+00:00,soop,00810000
286928166,꾸리한다이아서버! 222개에 마크전용방셀 이써요오ㅎㅎ,hibby1004,너보링,44,2025-08-24 13:30:13.0,"['버튜버', '버츄얼', '버추얼', '신입', '뉴걸']",2025-08-25T15:23:28+00:00,soop,00810000
286961318,여우도시 종달새 3일차 유자린|  여우도시 api 도파민 룰렛 가동중,rapja2025,랩자RAPJA,42,2025-08-25 18:40:18.0,"['뉴걸', '방셀', '룰렛', '낮방특공대', '여우도시']",2025-08-25T15:23:28+00:00,soop,00810000
286963036,(미러클) (뉴걸) 유튜브 댓글 하나하나 읽기 (오늘만 한정 방셀 418개),ruielll,묘네,41,2025-08-25 19:26:00.0,"['버튜버', '뉴걸', '버츄얼', '탐방', '복귀']",2025-08-25T15:23:28+00:00,soop,00810000
286964482,개웃ㄱ네,kawa11az,아즈!,39,2025-08-25 20:00:14.0,"['뉴걸', '버추얼', '여고생', '이적', 'ㄱㅇㅇ']",2025-08-25T15:23:28+00:00,soop,00810000
286959474,졸린 월요일 핳핳,mnomno55,루디딕,39,2025-08-25 17:35:05.0,"['버추얼', '뉴걸', '소통', '모비노기', '그린캠프']",2025-08-25T15:23:28+00:00,soop,00810000
286964622,【♥】 오늘은 나리니랑 솟통♥ (33/330) ꒰⸝⸝•｡•⸝⸝꒱│통나무 한자리 가능할까요? ❛‿,rintube,나린인데?,39,2025-08-25 20:01:20.0,"['버츄얼', '뉴걸', '나린']",2025-08-25T15:23:28+00:00,soop,00810000
286962084,여우도시 10일차입니다 시간이 너무 빨라요 ㅠㅜ [저수지],nlov555jij,삐요코,38,2025-08-25 19:00:35.0,"['뉴걸', '노래', '여우도시', '이적']",2025-08-25T15:23:28+00:00,soop,00810000
286962010,[여우도시] 10일차 육각파 장의사🩸API 이벤트 3개 합니다! 공지 확인!,jiand0502,지앤*,37,2025-08-25 19:00:06.0,"['목소리맛집', '브이메이드', '콘텐츠악귀', '뉴걸', '신입']",2025-08-25T15:23:28+00:00,soop,00810000
286964744,100년만에 니푸랑 발로! / 메이드 방셀 592개💙,hareu99,하르.,35,2025-08-25 20:03:07.0,[],2025-08-25T15:23:28+00:00,soop,00810000
286968928,너 없으면 (이하생략) 망해,mare1106,김마르,34,2025-08-25 21:37:01.0,"['버츄얼', '노래', '뮤지컬', '팝송', '러비타']",2025-08-25T15:23:28+00:00,soop,00810000
286957232,킬딜 깐부 ( •̀ ω •́ )✧ 잼게 행배 해보쯔아,dmswl1252,은찌,34,2025-08-25 16:01:04.0,"['뉴걸', '서든', '배그', '시참', '랭크전']",2025-08-25T15:23:28+00:00,soop,00810000
286968702,월요병을 치료해줄 쿠아 등쟝/생일롤링페이퍼 써주세여 🥺,quaorv,쿠아♪,32,2025-08-25 21:30:28.0,"['신입', '뉴걸', '쿠아', '소통', '노래']",2025-08-25T15:23:28+00:00,soop,00810000
286962148,여우도시 EMS 차민하씨 출동 =''ㅅ''= ❤️ (방셀/역팬데이 공지) ,chamingcha,차밍챠,31,2025-08-25 19:01:21.0,"['무파', '코태타', '레벨업']",2025-08-25T15:23:28+00:00,soop,00810000
286958556,[흰동] 후열 수다,hdoung,흰동,31,2025-08-25 17:00:59.0,"['고막주의', '신입', '버츄얼']",2025-08-25T15:23:28+00:00,soop,00810000
286968758,하루에 두번 방송켜기권법,armjxc7qq5v,갱십,31,2025-08-25 21:31:29.0,"['버추얼', '뉴걸', '신입']",2025-08-25T15:23:28+00:00,soop,00810000
286960200,💖 -ˋˏ 안녕 나는 아르르 (✿◡‿◡) ˎˊ- 💖,cosmicaaarrr,아르르_,31,2025-08-25 18:02:06.0,"['신입', '버추얼']",2025-08-25T15:23:28+00:00,soop,00810000
286961910,나혼렙 2기 같이 보기 (타이머올려둠),moonbi0621,문비☆,30,2025-08-25 18:58:30.0,"['버추얼', '순혈', '뉴걸']",2025-08-25T15:23:28+00:00,soop,00810000
286958848,[홍신소]오늘 200일!    RPG api 도와주실분?!! ㅜㅜ,liluelee12,리루리_,29,2025-08-25 17:13:33.0,"['버츄얼', '감나무', '홍신소', '낮방특공대', '여우도시']",2025-08-25T15:23:28+00:00,soop,00810000
