broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286964090,[여우도시 무한성] 박쟈오밍 보고싶니,soyoung6056,빡쏘,533,2025-08-25 19:53:59.0,"['소통', '뉴걸', '지력사무소', '지엉깔', '여우도시']",2025-08-25T22:20:22+00:00,soop,00810000
286960070,[여우도시] EMS 하미인 갱호사 ! 10일차,star124,하밍,139,2025-08-25 18:00:03.0,"['하밍', '버추얼']",2025-08-25T22:20:22+00:00,soop,00810000
286976300,아침을 여는 7시 뉴스아가씨 아침뉴스,kumamyong,쿠마묭,135,2025-08-26 06:55:32.0,"['버튜버', '뉴스', '버츄얼', '버추얼']",2025-08-25T22:20:22+00:00,soop,00810000
286960998,섹시 간호사의 잔잔한 새벽...,9mogu9,모구구,113,2025-08-25 18:31:00.0,"['버튜버', '블루점프', '버추얼', '버츄얼', '모칠칠']",2025-08-25T22:20:22+00:00,soop,00810000
286972276,[솔랭/비속어x] 잔잔하게 랭크합니동💛,mongggee,박몽총,89,2025-08-25 23:28:08.0,"['버튜버', '버츄얼', 'ASMR', '잔잔', '힐링']",2025-08-25T22:20:22+00:00,soop,00810000
286929820,좋은 밤이신가요? ㅣ 다이아서버 노방종 222개 룰렛,ooonae,온네님,50,2025-08-24 14:40:06.0,"['라디오', '버츄얼', '노래', '버추얼', 'ASMR']",2025-08-25T22:20:22+00:00,soop,00810000
286964076,뭐요,odoeun,쨈도은,38,2025-08-25 19:53:35.0,"['버츄얼', '이적', '뉴걸']",2025-08-25T22:20:22+00:00,soop,00810000
286929656,99시간 노방종 다이아 도와주세요 앙앙💙🍀ㅣAPI방셀룰렛있습니다!!(다이아전용의상),toree0409,토뤼,36,2025-08-24 14:32:10.0,"['버추얼', '노래', '토크', '신입', '뉴걸']",2025-08-25T22:20:22+00:00,soop,00810000
286976260,[노휴방 569일/서말리] 매일 아침을 깨우는 쫀아 뉴스📰 요즘 확실히 컨트롤이 안되는거 같아요,nclavis06,클라비스,32,2025-08-26 06:49:10.0,"['아침', '뉴스', '버추얼']",2025-08-25T22:20:22+00:00,soop,00810000
286928166,1시에 올게욤! 꾸리한다이아서버! 222개 많관부🩵,hibby1004,너보링,29,2025-08-24 13:30:13.0,"['버튜버', '버츄얼', '버추얼', '신입', '뉴걸']",2025-08-25T22:20:22+00:00,soop,00810000
