broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286964364,[로보토미 코퍼레이션] 상층 보스 클리어 한 종겜스,alice427,미르_MIR,223,2025-08-25 19:59:23.0,"['버튜버', '노래', '종겜스', '종합게임']",2025-08-25T19:17:14+00:00,soop,00810000
286958006,여우도시 10일차 설수설,danz59,단즈_,133,2025-08-25 16:38:37.0,"['한화', '버추얼', '버츄얼']",2025-08-25T19:17:14+00:00,soop,00810000
286960096,[여우도시] 경찰밍무새 쭉쭉~!(👮🏻경찰방셀 33개 룰렛),niniming,니니밍,111,2025-08-25 18:00:13.0,"['버추얼', '마크', '배그', '지력사무소', 'GTA']",2025-08-25T19:17:14+00:00,soop,00810000
286972276,💛,mongggee,박몽총,97,2025-08-25 23:28:08.0,"['버튜버', '버츄얼', 'ASMR', '잔잔', '힐링']",2025-08-25T19:17:14+00:00,soop,00810000
286961790,지혜은씨 아니고 지헤은이에요 여우도시🦌,utahessx33,헤스,89,2025-08-25 18:55:28.0,"['노래', '버츄얼', '시끄러움', '헤스', '브이레코드']",2025-08-25T19:17:14+00:00,soop,00810000
286956192,[여우도시] 전담희 금연 2일차,psb010203,빈스9,63,2025-08-25 15:03:44.0,"['버추얼', '빈스', '갈통', '빈스9']",2025-08-25T19:17:14+00:00,soop,00810000
286962198,여우도시 경 장ㅎ 강예지,bb0rii,멍보리¿,62,2025-08-25 19:01:58.0,[],2025-08-25T19:17:14+00:00,soop,00810000
286959378,[여우도시]9일차 고뭉치 출격!!!!!,gosummer,고여름_,60,2025-08-25 17:31:33.0,"['고여름', '버츄얼', '고순경']",2025-08-25T19:17:14+00:00,soop,00810000
286964820,[잔잔다키] 소통 + 방셀작업 ☆ 샘플보구 가~ :),yourdarky,다키_,53,2025-08-25 20:04:30.0,"['다키', '버추얼', '섹시', '소통']",2025-08-25T19:17:14+00:00,soop,00810000
286964076,여우도시🦊 10일차 조까꿍,odoeun,쨈도은,52,2025-08-25 19:53:35.0,"['버츄얼', '이적', '뉴걸']",2025-08-25T19:17:14+00:00,soop,00810000
286929656,99시간 노방종 다이아 도와주세요 앙앙💙🍀ㅣAPI방셀룰렛있습니다!!(다이아전용의상),toree0409,토뤼,48,2025-08-24 14:32:10.0,"['버추얼', '노래', '토크', '신입', '뉴걸']",2025-08-25T19:17:14+00:00,soop,00810000
286929820,좋은 밤이신가요? ㅣ 다이아서버 노방종 222개 룰렛,ooonae,온네님,47,2025-08-24 14:40:06.0,"['라디오', '버츄얼', '노래', '버추얼', 'ASMR']",2025-08-25T19:17:14+00:00,soop,00810000
286928166,꾸리한다이아서버! 222개에 마크전용방셀 이써요오ㅎㅎ,hibby1004,너보링,42,2025-08-24 13:30:13.0,"['버튜버', '버츄얼', '버추얼', '신입', '뉴걸']",2025-08-25T19:17:14+00:00,soop,00810000
286969852,[뉴아이] 6시 전까지 카탐 보기 타임어택,moon26,문이유,40,2025-08-25 22:01:10.0,"['신입', '밴드', '뉴아이', '댕청', '나비']",2025-08-25T19:17:14+00:00,soop,00810000
286974864,이즈와 함께하는 토크,vmsystem,서스스_공식,37,2025-08-26 02:24:52.0,"['서울스트리밍스테이션', 'SSS', '소통']",2025-08-25T19:17:14+00:00,soop,00810000
286962452,후열소통 노래뱅 :♩   ,chur1004,츄르CHUR,35,2025-08-25 19:09:32.0,"['노래', '버추얼', '츄르']",2025-08-25T19:17:14+00:00,soop,00810000
286962010,[여우도시] 10일차 육각파 장의사🩸API 이벤트 3개 합니다! 공지 확인!,jiand0502,지앤*,35,2025-08-25 19:00:06.0,"['목소리맛집', '브이메이드', '콘텐츠악귀', '뉴걸', '신입']",2025-08-25T19:17:14+00:00,soop,00810000
286968612,돌아와 챗gpt..,chogeumbi,초금비,32,2025-08-25 21:28:30.0,"['소통', '노래', '지라삐']",2025-08-25T19:17:14+00:00,soop,00810000
286962084,여우도시 10일차입니다 시간이 너무 빨라요 ㅠㅜ [저수지],nlov555jij,삐요코,32,2025-08-25 19:00:35.0,"['뉴걸', '노래', '여우도시', '이적']",2025-08-25T19:17:14+00:00,soop,00810000
286970590,[플랜비 연습생] 얼렁뚱땅 다리 건설,kangturtle,한세현_,31,2025-08-25 22:26:43.0,"['버추얼', '뉴걸', '신입', '한세현', '플랜비연습생']",2025-08-25T19:17:14+00:00,soop,00810000
286972778,히피는 요정이야,hipiii,히피,31,2025-08-25 23:52:29.0,[],2025-08-25T19:17:14+00:00,soop,00810000
286961256,포켓몬스터 어나더레드 🌸 8월 한정 여름 청순방셀 33/152개 ✨,doheezzan,도히짠,29,2025-08-25 18:38:23.0,"['너구리', '버추얼', '종합게임', '노래', '방셀']",2025-08-25T19:17:14+00:00,soop,00810000
286928838,꾸리한 다이아캐기 99시간 노방종! 222개 주실 오빵이,dalhae1129,달해_,28,2025-08-24 14:00:07.0,"['뉴걸', '버추얼', '소통', '풀트', '러키비키']",2025-08-25T19:17:14+00:00,soop,00810000
286928822,꾸리한 다이아 노방종 서버 벌칙 겨셀 발셀 222개 쉴드 좀요 ㅠㅠㅠ,rum1021,치포,28,2025-08-24 13:59:46.0,"['소통', '버추얼', '종합게임', '뉴걸', '낮방특공대']",2025-08-25T19:17:14+00:00,soop,00810000
286967094,"[뉴걸]🩵 [33킬룰렛🔫] BBi Girls 배그 궈궈 (w.시라유리,판다지오,코로미)",aranyaang,아라냥,27,2025-08-25 20:56:36.0,"['신입', '뉴걸', '마녀', '라디오']",2025-08-25T19:17:14+00:00,soop,00810000
286961318,여우도시 종달새 3일차 유자린|  여우도시 api 도파민 룰렛 가동중,rapja2025,랩자RAPJA,25,2025-08-25 18:40:18.0,"['뉴걸', '방셀', '룰렛', '낮방특공대', '여우도시']",2025-08-25T19:17:14+00:00,soop,00810000
286962148,여우도시 EMS 차민하씨 출동 =''ㅅ''= ❤️ (방셀/역팬데이 공지) ,chamingcha,차밍챠,24,2025-08-25 19:01:21.0,"['무파', '코태타', '레벨업']",2025-08-25T19:17:14+00:00,soop,00810000
286964388,후후열💜,naye0418,나예_,22,2025-08-25 19:59:36.0,"['버츄얼', '그림', '나예']",2025-08-25T19:17:14+00:00,soop,00810000
286974696,무지성 게임이 하고 싶어,whitex,연요,22,2025-08-26 02:05:44.0,"['버추얼', '버츄얼', '버튜버', '뉴걸']",2025-08-25T19:17:14+00:00,soop,00810000
286964852,[뉴걸] 삐걸즈 배그 배그 미션환영 (비키니룰렛 34),vveyyy,시라유리,21,2025-08-25 20:05:06.0,"['버츄얼', '신입', '뉴걸', '소통', '라디오']",2025-08-25T19:17:14+00:00,soop,00810000
286966442,👑익숙함에 속아 공주를 잃지말자👑,eunyounglove,퀸례례♬,20,2025-08-25 20:40:17.0,"['신입', '노래', '소통', '뉴걸', '퀸례례']",2025-08-25T19:17:14+00:00,soop,00810000
286968692,켜잠추천 잔잔 RAFT (린코x띵수) / 방셀맛집 33룰렛♥,kdhsflfjqm1,미링_,20,2025-08-25 21:30:18.0,"['미링', '라디오', '여캠']",2025-08-25T19:17:14+00:00,soop,00810000
286963114,[여우도시 10일차] 히나 진짜 벌목한다 오늘은,imganzino,히누히누,19,2025-08-25 19:27:54.0,"['뉴걸', '버추얼', '신입', '순혈']",2025-08-25T19:17:14+00:00,soop,00810000
286955852,[지력/웍치원] [RPG연습서버] API 꼴등이래요................... 도와주실분없나요 힝,melodingding,멜로딩딩,18,2025-08-25 14:44:54.0,"['버추얼', 'V', '뉴걸', '배그', '지력사무소']",2025-08-25T19:17:14+00:00,soop,00810000
286959930,[호라이즌] 내가 이시간까지? / 33개 룰렛,hario0322,하리오★,18,2025-08-25 17:55:36.0,"['그림', '호라이즌', '소통', '버츄얼']",2025-08-25T19:17:14+00:00,soop,00810000
286964442,켜잠뱅,ringbyul,도화εз,18,2025-08-25 20:00:01.0,[],2025-08-25T19:17:14+00:00,soop,00810000
286956508,"미링,띵수랑 뗏목 데이트💖 / 방셀룰렛 100개 확정 1429개",linco00,린코♥,17,2025-08-25 15:20:56.0,"['버츄얼', '종합게임', '노래', '로아', 'TFT']",2025-08-25T19:17:14+00:00,soop,00810000
286971602,쉬는시간,ndbu0805,현주♥,17,2025-08-25 23:01:32.0,"['버추얼', '종합게임', '마이쭈', '버츄얼', '뉴걸']",2025-08-25T19:17:14+00:00,soop,00810000
286964276,[뉴걸] 나이 먹으면 죽으라구요? 세계관 뿌시러 갑니다 [클레르 옵스퀘르: 33 원정대] #비키니 방셀 33/152 #맞즐쪽지,kkumjjogi,쪽잉,16,2025-08-25 19:57:53.0,"['신입', '버추얼', '공겜', '유입환영', '룰랫']",2025-08-25T19:17:14+00:00,soop,00810000
286928154,💎꾸~리한 다이아캐기 서버 2일차💎대겨리로 부탁드려욧ㅎㅎ [꾸산당],sim222,포로미_,16,2025-08-24 13:29:44.0,"['버츄얼', '뉴걸', '순혈', '소통', '룰렛']",2025-08-25T19:17:14+00:00,soop,00810000
286964540,"완전 자산 미션 환영💕 w.수하, 연루아, 후뿌",daol428,^초선^,16,2025-08-25 20:00:38.0,"['뉴걸', '룰렛', '버츄얼', '링피트']",2025-08-25T19:17:14+00:00,soop,00810000
286967110,[뉴걸] 열혈 오빵이 모십니당~! 흥얼소통뱅 / 100일 롤링페이퍼 많관부,zbxm2015,도담히_,16,2025-08-25 20:56:46.0,"['뉴걸', '신입', '소통', '배그', '종겜']",2025-08-25T19:17:14+00:00,soop,00810000
286969490,"[뉴걸/지하꼬] 생각보다 듣기 좋은 목소리_♥  [룰렛 33, 125]",duddj4210,뚜우♡,15,2025-08-25 21:54:14.0,"['노래', '소통', '뉴걸', '신입', '게임']",2025-08-25T19:17:14+00:00,soop,00810000
286968338,[뉴걸] 유입환영! 다람쥐 보러오세요~ 뽑기50풍! [33/77룰렛!/330 11연차],rmfkadl,그람이,15,2025-08-25 21:20:34.0,"['버추얼', '버츄얼', '뉴걸']",2025-08-25T19:17:14+00:00,soop,00810000
286961668,[러쉬] 낚시 하며 소통해요~^^ / 베스 따고 싶어요! 와드 한자리 괜찮을까요?💜,jimang2,지망_,15,2025-08-25 18:51:42.0,"['토크', '게임', '신입', '뉴걸']",2025-08-25T19:17:14+00:00,soop,00810000
286959212,[여우도시/홍신소] 경장 나유리 /  박두피의 3만원으로 시킬 저메추,layule,라율,15,2025-08-25 17:26:01.0,"['홍신소', '가내수공업팀', '나유리', 'GM다비']",2025-08-25T19:17:14+00:00,soop,00810000
286973710,자니...? 잘지내지? 나 아콩이야...,ijs5010,설아콩,14,2025-08-26 00:44:51.0,"['버츄얼', '롤', '정글', '마비노기']",2025-08-25T19:17:14+00:00,soop,00810000
