broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286978102,[하데스] 진짜 잠깐 노래 연습만 하고가기,chaenna02,챈나,348,2025-08-26 10:16:08.0,['하데스'],2025-08-26T01:45:12+00:00,soop,00810000
286976300,오랜만에 힐링 유로트럭^^ 영풍환영,kumamyong,쿠마묭,234,2025-08-26 06:55:32.0,"['버튜버', '뉴스', '버츄얼', '버추얼']",2025-08-26T01:45:12+00:00,soop,00810000
286929820,좋은 아침이신가요? ㅣ 다이아서버 노방종 222개 룰렛,ooonae,온네님,126,2025-08-24 14:40:06.0,"['라디오', '버츄얼', '노래', '버추얼', 'ASMR']",2025-08-26T01:45:12+00:00,soop,00810000
286976352,코맹맹 (^._.^)ﾉ,chibi12,치비12,95,2025-08-26 07:00:23.0,"['치비', '엘리브에잇', '목소리', '뉴걸', '33일차']",2025-08-26T01:45:12+00:00,soop,00810000
286976260,[노휴방 569일/서말리] 매일 아침을 깨우는 쫀아 뉴스📰 오뉴패 : 히로 님,nclavis06,클라비스,73,2025-08-26 06:49:10.0,"['아침', '뉴스', '버추얼']",2025-08-26T01:45:12+00:00,soop,00810000
286976738,또 벌칙 공겜합니다... / 오리곡 CD+방셀 이벤트즁 (1446/2846) 🐣 방송국 공지화긴,sh02050,백서향,70,2025-08-26 08:00:55.0,"['노래', '소통', '신입', '웰컴']",2025-08-26T01:45:12+00:00,soop,00810000
286965060,후열 뿌피인데 갑자기 시간이...,gurm01,김쁘피,58,2025-08-25 20:09:22.0,"['쁘삐', '무켓단', '분내신도시', '마카오톡', 'ASMR']",2025-08-26T01:45:12+00:00,soop,00810000
286977556,[메르헨] 아침은 네링,nering0117,네링_,58,2025-08-26 09:30:24.0,"['노래', '라이브', '메르헨']",2025-08-26T01:45:12+00:00,soop,00810000
286977282,[24시간] 출근길 노래방 ❤️ 당첨 15% 룰렛 66 당첨 25% 룰렛 124🍒 ,dalchesom,달체솜,50,2025-08-26 09:00:28.0,[],2025-08-26T01:45:12+00:00,soop,00810000
286977548,좋은 아침입니다!,bttolang,바또랑,40,2025-08-26 09:29:35.0,"['버츄얼', '버튜버', '신입', '이매방랑', '유앤아이']",2025-08-26T01:45:12+00:00,soop,00810000
286929656,99시간 노방종 다이아 도와주세요 앙앙💙🍀ㅣAPI방셀룰렛있습니다!!(다이아전용의상),toree0409,토뤼,33,2025-08-24 14:32:10.0,"['버추얼', '노래', '토크', '신입', '뉴걸']",2025-08-26T01:45:12+00:00,soop,00810000
286928838,꾸리한 다이아캐기 99시간 노방종! 222개 주실 오빵이,dalhae1129,달해_,29,2025-08-24 14:00:07.0,"['뉴걸', '버추얼', '소통', '풀트', '러키비키']",2025-08-26T01:45:12+00:00,soop,00810000
286928166,1시에 올게욤! 꾸리한다이아서버! 222개 많관부🩵,hibby1004,너보링,29,2025-08-24 13:30:13.0,"['버튜버', '버츄얼', '버추얼', '신입', '뉴걸']",2025-08-26T01:45:12+00:00,soop,00810000
286976346,"[페어리델/뉴걸] 엉망진창 소통 UWU /  룰렛 33, 184 ",ndlrtns20001,하냐♬,27,2025-08-26 07:00:09.0,"['뉴걸', '페어리델', '소통', '노래']",2025-08-26T01:45:12+00:00,soop,00810000
286977816,감기 극복하기ㅣ룩북 이벤트 33개룰렛 330개연차o,tjrghd1202,김다나_,27,2025-08-26 09:55:58.0,"['노래', '뉴걸', '소통', '라이브']",2025-08-26T01:45:12+00:00,soop,00810000
286977588,아침의 히누,imganzino,히누히누,27,2025-08-26 09:33:25.0,"['뉴걸', '버추얼', '신입', '순혈']",2025-08-26T01:45:12+00:00,soop,00810000
286975908,짧 노가리,garam040907,이즈_04,26,2025-08-26 05:21:13.0,"['신입', '뉴걸']",2025-08-26T01:45:12+00:00,soop,00810000
286928822,꾸리한 다이아 노방종 서버 벌칙 겨셀 발셀 222개 쉴드 좀요 ㅠㅠㅠ,rum1021,치포,24,2025-08-24 13:59:46.0,"['소통', '버추얼', '종합게임', '뉴걸', '낮방특공대']",2025-08-26T01:45:12+00:00,soop,00810000
286978194,모해? 🐇,ocha54,오챠,23,2025-08-26 10:22:29.0,"['버츄얼', '토끼', '노키즈존', '버추얼', '신입']",2025-08-26T01:45:12+00:00,soop,00810000
286958252,[뻐스시간/버인협회] 11시 40분까지 오겠습니다 좋은 꿈 꾸세요 💙,callmeharuby,하루비_,19,2025-08-25 16:51:01.0,"['버튜버', '소통', '버추얼', '버인협회']",2025-08-26T01:45:12+00:00,soop,00810000
286978394,힐링소통 + 노래방(100개) / 커버곡 공개 :,aigong7576,설채이,18,2025-08-26 10:36:21.0,"['설채이', '종합게임', 'Vrchat']",2025-08-26T01:45:12+00:00,soop,00810000
286976720,[36일차 ] 뉴걸이랑 월루 하자~!! 배악귀와 배그시참 / 룰렛 33개 186개 연차330 11회,baru25,바루,18,2025-08-26 07:59:59.0,"['뉴걸', '소통', '신입', '배그']",2025-08-26T01:45:12+00:00,soop,00810000
286961668,[러쉬] 킬까기 1일차 자고 올게용~/ 베스 따고 싶어요! 와드 한자리 괜찮을까요?💜,jimang2,지망_,17,2025-08-25 18:51:42.0,"['토크', '게임', '신입', '뉴걸']",2025-08-26T01:45:12+00:00,soop,00810000
286976234,[갈비서버] 원쓰휴먼 슈웃💜,shuhin0817,슈힌,17,2025-08-26 06:39:38.0,"['버추얼', '뉴걸', '소통', '마병대2', '낮방특공대']",2025-08-26T01:45:12+00:00,soop,00810000
286977260,[ 뉴걸 | 아이돌 걸즈원 ] 화요링링⭐,lingling2026,링링lingling,15,2025-08-26 08:59:43.0,"['링링', '버추얼', '뉴걸']",2025-08-26T01:45:12+00:00,soop,00810000
286928154,💎꾸~리한 다이아캐기 서버 2일차💎대겨리로 부탁드려욧ㅎㅎ [꾸산당],sim222,포로미_,15,2025-08-24 13:29:44.0,"['버츄얼', '뉴걸', '순혈', '소통', '룰렛']",2025-08-26T01:45:12+00:00,soop,00810000
286977932,[지하꼬/뉴걸] 아침유입오빵이를 구해요 ❤️33/167/330 연차11번❤️,hika12,두미_,14,2025-08-26 10:01:55.0,"['버튜버', '뉴걸', '소통', '감나무', '마크']",2025-08-26T01:45:12+00:00,soop,00810000
286977300,뉴걸 🐹 스치면 열혈 스며들면 해쟝,ina1213,이나,14,2025-08-26 09:01:01.0,"['버츄얼', '신입', '룰렛', '소통', '뉴걸']",2025-08-26T01:45:12+00:00,soop,00810000
286978126,"아나운서 목소리,💕신의상 + 비키니 룰렛 57/57",nmuckeyjung,정머키,12,2025-08-26 10:17:16.0,"['라디오', '소통', '여캠', '신입']",2025-08-26T01:45:12+00:00,soop,00810000
286977168,[플랜비 연습생]  플랜비 공식 대피소 오픈! 오늘도 같이 잔잔 작업합시다~,swcmnb67,공도리-,12,2025-08-26 08:51:30.0,"['힙합', '랩', '소통', '플랜비', '연습생']",2025-08-26T01:45:12+00:00,soop,00810000
286955852,[지력/웍치원] [RPG연습서버] API 꼴등이래요................... 도와주실분없나요 힝,melodingding,멜로딩딩,11,2025-08-25 14:44:54.0,"['버추얼', 'V', '뉴걸', '배그', '지력사무소']",2025-08-26T01:45:12+00:00,soop,00810000
286977246,[뉴걸] 좋은아침! 11시까지 노래불러요💓 11시부터 귀칼 환락의거리6~11화 입중계함,seecom2,류새콤,11,2025-08-26 08:59:23.0,"['신입', '순혈', '뉴걸', '종겜', '소통']",2025-08-26T01:45:12+00:00,soop,00810000
286976708,[지하꼬/뉴걸]안농하세요 조은아침❤️ 소통노래방입니다 / 팬갑시 1곡 코마카세,hpwmn789,♡코스모,11,2025-08-26 07:58:51.0,"['눈나', '지하꼬', '순혈뉴걸', '소통', '노래']",2025-08-26T01:45:12+00:00,soop,00810000
286977280,《뉴걸》 오전엔 하찌랑!,danhazzi,단하찌,10,2025-08-26 09:00:26.0,"['버추얼', '노래', '뉴걸', '신입', '저점매수']",2025-08-26T01:45:12+00:00,soop,00810000
