broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286984700,[버컴] 괜찮습니당 걱정해주셔서 감사합니당!,gofl2237,해리,498,2025-08-26 17:01:23.0,"['버츄얼', '프리즈', '버컴', '종합게임', '모캡']",2025-08-26T08:30:28+00:00,soop,00810000
286985170,[하데스] 안..녕하데염,ldrboo,솜주먹,372,2025-08-26 17:20:37.0,"['나야주머기', '노래', '하데스']",2025-08-26T08:30:28+00:00,soop,00810000
286983080,끄앗,eldk22,하디아_,267,2025-08-26 15:40:21.0,"['버츄얼', '토크', '틈새시장']",2025-08-26T08:30:28+00:00,soop,00810000
286981376,"녹초한테 사과하는 날 (룰렛 마지막 날/148개, 1110개🐻)",wggumteuli,왕꿈틀이__,139,2025-08-26 14:05:16.0,"['왕꿈틀이', '버추얼', '버튜버']",2025-08-26T08:30:28+00:00,soop,00810000
286984030,꿍실냐옹,mmange2,망개♪,132,2025-08-26 16:31:22.0,"['뉴걸', '버츄얼', '버추얼', '애니']",2025-08-26T08:30:28+00:00,soop,00810000
286981308,오우예~~ ,hichume,히츠메,130,2025-08-26 14:02:31.0,"['무파', '오스카', '코태타', '임직단', '흑코랑']",2025-08-26T08:30:28+00:00,soop,00810000
286983468,♥오후 4시의 요정 ⚡시트리⚡♥,vlupsitry,시트리,122,2025-08-26 16:01:38.0,"['VLUP', '종합게임', '버츄얼']",2025-08-26T08:30:28+00:00,soop,00810000
286982176,요즘 춤실력 낮아져서 연습 중,calinya,카린야,119,2025-08-26 14:54:05.0,"['천마', '버츄얼']",2025-08-26T08:30:28+00:00,soop,00810000
286982894,왕꿈틀이 스파 먹이기,nokcho999,_녹초,107,2025-08-26 15:29:46.0,"['버츄얼', '버튜버']",2025-08-26T08:30:28+00:00,soop,00810000
286982350,💜 잔잔 소통,denebeu,데네브.,101,2025-08-26 15:01:30.0,"['폐수함', '뉴걸', '신입']",2025-08-26T08:30:28+00:00,soop,00810000
286983442,알이 먼저일까 닭이 먼저일까?,usharko0o0,유샥크,99,2025-08-26 16:00:49.0,"['말랑', '상어', '유샥크']",2025-08-26T08:30:28+00:00,soop,00810000
286980364,[결속!] 버갈통 솜먕 코막힘 노래 연?습 [룰렛 50/500],myang0315,솜먕,97,2025-08-26 13:01:22.0,"['버츄얼', '결속아이돌', '샌드박스', '다람쥐', '버갈통']",2025-08-26T08:30:28+00:00,soop,00810000
286983426,드릴쇼가 해결된 나,qzaads1,나솜,96,2025-08-26 16:00:33.0,"['나솜', '늑대', '종합게임', '버츄얼', '버추얼']",2025-08-26T08:30:28+00:00,soop,00810000
286929820,좋은 저녁이신가요? ㅣ 다이아서버 노방종 222개 룰렛,ooonae,온네님,79,2025-08-24 14:40:06.0,"['라디오', '버츄얼', '노래', '버추얼', 'ASMR']",2025-08-26T08:30:28+00:00,soop,00810000
286984786,소원권룰렛 오늘마감쑤... 오늘은 시그널을 봅시다용~!,chaiyg83,아이쨩`^´,61,2025-08-26 17:04:49.0,"['무파', 'Ye8fu', '여캠', '신입', '뉴걸']",2025-08-26T08:30:28+00:00,soop,00810000
286980914,"[소통] :: 본진이 휴방일때, 노잼일때, 표독할때 대피소💜 / 비키니 룰렛 마지막날 50개 500개!",lavend0710,라벤_,50,2025-08-26 13:41:10.0,"['버튜버', '버츄얼']",2025-08-26T08:30:28+00:00,soop,00810000
286977282,[24시간] ❤️ 당첨 15% 룰렛 66 당첨 25% 룰렛 124🍒 ,dalchesom,달체솜,48,2025-08-26 09:00:28.0,[],2025-08-26T08:30:28+00:00,soop,00810000
286980774,✨ 조흔점시미야!!!!! 🫧,lina0108,유시노_리냐,46,2025-08-26 13:30:32.0,"['버튜버', '버츄얼', '용', '풀트', '댄스']",2025-08-26T08:30:28+00:00,soop,00810000
286929656,99시간 노방종 다이아 1등해야합니다💙🍀ㅣAPI방셀룰렛있습니다!!(다이아전용의상),toree0409,토뤼,44,2025-08-24 14:32:10.0,"['버추얼', '노래', '토크', '신입', '뉴걸']",2025-08-26T08:30:28+00:00,soop,00810000
286981158,대따 오랜만~,sksgml16,킴나니_,39,2025-08-26 13:56:20.0,"['맢동산', '복실이']",2025-08-26T08:30:28+00:00,soop,00810000
286928166,꾸리한다이아서버 222개 많관부!ㅎ0ㅎ api는 대결이로!,hibby1004,너보링,38,2025-08-24 13:30:13.0,"['버튜버', '버츄얼', '버추얼', '신입', '뉴걸']",2025-08-26T08:30:28+00:00,soop,00810000
286981754,슾하,nqwer5031,닼발,35,2025-08-26 14:28:46.0,"['닼발', '게임', '버츄얼', '버튜버']",2025-08-26T08:30:28+00:00,soop,00810000
286984646,8시 규순ck / 단컷방셀592💖,slvmdpdy,니프_,31,2025-08-26 17:00:22.0,"['뚠땬똥', '버추얼', '적룡']",2025-08-26T08:30:28+00:00,soop,00810000
286980706,[습퍼마켓] 요양타운 명장면 월드컵 가보자잇! [여우도시api 도와주세요],loveya4860,하루아이,31,2025-08-26 13:25:58.0,"['뉴걸', '버추얼', '노래라이브', '종겜', '소통고민상담']",2025-08-26T08:30:28+00:00,soop,00810000
286955852,[지력/웍치원] [RPG연습서버] API 꼴등이래요................... 도와주실분없나요 힝,melodingding,멜로딩딩,30,2025-08-25 14:44:54.0,"['버추얼', 'V', '뉴걸', '배그', '지력사무소']",2025-08-26T08:30:28+00:00,soop,00810000
286928822,꾸리한 다이아 노방종 서버 제가 죽을 죄인입니다  겨셀 발셀 222개 팜니다 쉴드 좀요 ㅠㅠㅠ,rum1021,치포,29,2025-08-24 13:59:46.0,"['소통', '버추얼', '종합게임', '뉴걸', '낮방특공대']",2025-08-26T08:30:28+00:00,soop,00810000
286979108,[저점매수]나혼자 엔더잡기🤍🖤,wdh030,엣치쿠_,29,2025-08-26 11:29:53.0,"['롤', '소통', '버추얼', '배그']",2025-08-26T08:30:28+00:00,soop,00810000
286981778,[4일차 뉴걸] 숲 버츄얼 라이브 월드컵 합니다!😏,harxxxne,하루네♪,28,2025-08-26 14:30:33.0,"['신입', '버추얼', '뉴걸', '소통']",2025-08-26T08:30:28+00:00,soop,00810000
286928154,💎꾸~리한 다이아캐기 서버 3일차💎 222 필여해요ㅠㅠㅠㅠㅜ [꾸산당],sim222,포로미_,24,2025-08-24 13:29:44.0,"['버츄얼', '뉴걸', '순혈', '소통', '룰렛']",2025-08-26T08:30:28+00:00,soop,00810000
286982208,[버인협회/지하꼬] 오늘 괴식 주인공 골뱅이 누텔라 딸기잼,yeyo25,예요예요,24,2025-08-26 14:56:07.0,"['뉴걸', '버추얼', '감나무', '지하꼬', '버인협회']",2025-08-26T08:30:28+00:00,soop,00810000
286982904,보고시퍼써!,kjys53510,해로♥,21,2025-08-26 15:30:07.0,"['버추얼', '신입']",2025-08-26T08:30:28+00:00,soop,00810000
286984878,[뉴걸/지하꼬] 개하꼬 뉴걸 김뚜우 철구님 노래자랑 참가하고 싶습니다 / 철빡노래자랑 / 저요저요저요저ㅏ요저요저요저요저요저요저요!!!!,duddj4210,뚜우♡,21,2025-08-26 17:08:18.0,"['노래', '소통', '뉴걸', '신입', '게임']",2025-08-26T08:30:28+00:00,soop,00810000
286928220,김치포가 내 곡괭이 터트림 / 비키니 룰렛 33 👙,libre1900,리브레ㆍ,21,2025-08-24 13:33:07.0,"['씨브레', '큐버스', '뉴걸', '신입', '테란']",2025-08-26T08:30:28+00:00,soop,00810000
286977168,[플랜비 연습생]  플랜비 공식 대피소 오픈! 오늘도 같이 잔잔 작업합시다~,swcmnb67,공도리-,21,2025-08-26 08:51:30.0,"['힙합', '랩', '소통', '플랜비', '연습생']",2025-08-26T08:30:28+00:00,soop,00810000
286980332,"[격치원] 피크합방 (w.망초,뮤히,니즈)  (룰렛33/117)",hikicomoring,히키☆,20,2025-08-26 13:00:09.0,"['버츄얼', '버추얼', '신입', '뉴걸', '소통']",2025-08-26T08:30:28+00:00,soop,00810000
286983962,1일차 뉴걸 도페 인사드립니다~,likethis1125,도페,19,2025-08-26 16:26:11.0,"['뉴걸', '게임', '킁엔터', '멘헤라', '소통']",2025-08-26T08:30:28+00:00,soop,00810000
286983424,[뉴걸] 열혈 오빵이를 기다려요... 얀데레 방셀 33/147 룰렛 연차330/735,hiyam2411,유상츄,18,2025-08-26 16:00:32.0,"['버츄얼', '버인협회', '노래']",2025-08-26T08:30:28+00:00,soop,00810000
286982130,【♥】 오늘은 나리니랑 솟통♥ (33/330) ꒰⸝⸝•｡•⸝⸝꒱│통나무 한자리 가능할까요? ❛‿,rintube,나린인데?,17,2025-08-26 14:51:38.0,"['버츄얼', '뉴걸', '나린']",2025-08-26T08:30:28+00:00,soop,00810000
286980356,화면은 마크 주제는 소통🩷,yuhatty,유하띠,17,2025-08-26 13:00:52.0,"['버츄얼', '버추얼']",2025-08-26T08:30:28+00:00,soop,00810000
286984698,황금붕어빵 좀 보세요 좀 귀여움,kr3838,루키아_,16,2025-08-26 17:01:23.0,"['원신', '니케', '미술', '그림', 'INTJ']",2025-08-26T08:30:28+00:00,soop,00810000
286978126,"아나운서 목소리,💕신의상 + 비키니 룰렛 57/157/1457",nmuckeyjung,정머키,16,2025-08-26 10:17:16.0,"['라디오', '소통', '여캠', '신입']",2025-08-26T08:30:28+00:00,soop,00810000
286982296,[뉴걸35일차],xoxo721,나니닝!,16,2025-08-26 15:00:11.0,"['신입', '뉴걸', '버추얼', '순혈']",2025-08-26T08:30:28+00:00,soop,00810000
286977280,《뉴걸》 오후엔 하찌랑!,danhazzi,단하찌,15,2025-08-26 09:00:26.0,"['버추얼', '노래', '뉴걸', '신입', '저점매수']",2025-08-26T08:30:28+00:00,soop,00810000
286984670,휴가 다녀온 리카 등장~!,lika07,리카_,15,2025-08-26 17:00:45.0,"['버츄얼', '버튜버', '브이튜버', '리카', '지하돌']",2025-08-26T08:30:28+00:00,soop,00810000
286984680,[젬미나/뉴걸] 나 많이 보고싶었지?,younamra,유남라,15,2025-08-26 17:00:51.0,"['버츄얼', '버튜버', '뉴걸', '신입', '소통']",2025-08-26T08:30:28+00:00,soop,00810000
286985272,🖤채아가 와써🖤&lt;8월 한정 방셀 33개 l 확정o&gt;,gio12025,류채아,14,2025-08-26 17:25:17.0,"['신입', '버추얼', '황보옥주', '습레기통', '소통']",2025-08-26T08:30:28+00:00,soop,00810000
286977932,[지하꼬/뉴걸] 낮 유입오빵이를구해욧 ❤️33/167/330 연차11번❤️,hika12,두미_,14,2025-08-26 10:01:55.0,"['버튜버', '뉴걸', '소통', '감나무', '마크']",2025-08-26T08:30:28+00:00,soop,00810000
286964276,[뉴걸] 늙으면 죽으라구요? 세계관 뿌시러 갑니다 [클레르 옵스퀴르:33원정대] 2일차 #비키니 방셀 33/152 #맞즐쪽지,kkumjjogi,쪽잉,14,2025-08-25 19:57:53.0,"['신입', '버추얼', '공겜', '유입환영', '룰랫']",2025-08-26T08:30:28+00:00,soop,00810000
286958474,[꾸산당] 연습서버 28일까지 노방종이다! 가즈앗!,azi1253,꽁아지♡,14,2025-08-25 16:59:20.0,"['버추얼', '뉴걸', '댕청미', '토크', '마인크래프트']",2025-08-26T08:30:28+00:00,soop,00810000
286984222,고미 보러와,gome0901,고미__,14,2025-08-26 16:42:52.0,"['버츄얼', '고미', '스무살', '노래']",2025-08-26T08:30:28+00:00,soop,00810000
286983558,[서말리] 컨디션이 너무 안좋아! 감기 조심해~,kimhachi,마묘네즈,14,2025-08-26 16:05:59.0,"['버추얼', '라디오', '배그', '노래', '서말리']",2025-08-26T08:30:28+00:00,soop,00810000
286981576,밍하하,raming9,김라밍_,14,2025-08-26 14:18:13.0,"['버츄얼', '작가', '작업', '노래', '기타']",2025-08-26T08:30:28+00:00,soop,00810000
286981770,바이오하자드 8 켠왕 ,tosmreo,빵혜_,13,2025-08-26 14:29:53.0,"['룰렛', '버추얼', '방셀', '뉴걸', '신입']",2025-08-26T08:30:28+00:00,soop,00810000
286984844,공포게임 ㅜ,0108916,츄이로,13,2025-08-26 17:07:18.0,"['종합게임', '버추얼', '토크']",2025-08-26T08:30:28+00:00,soop,00810000
286979348,[뉴걸] 저점매수💜개냥이  33/330 연차11번 [맞즐쪽],locy1212,정푸푸,12,2025-08-26 11:51:05.0,"['신입', '뉴걸', '버추얼', '저챗', '소통']",2025-08-26T08:30:28+00:00,soop,00810000
286984656,모해 심심하면 룰렛돌려죠 (룰렛14/33/100),nagi808,+나기+,12,2025-08-26 17:00:28.0,"['버튜버', '뱀파이어', '담피르', '큐버스', '그림']",2025-08-26T08:30:28+00:00,soop,00810000
286982984,[버인협회] 새청자 원해원해원해원해요  (방셀룰렛55),so218218,강뿌잉_,12,2025-08-26 15:34:00.0,"['소통', '종겜', '버추얼', '버인협회', '신입']",2025-08-26T08:30:28+00:00,soop,00810000
286983580,헤비레인 엔딩보기 ต^._.^결,2059865,꿀빵지,12,2025-08-26 16:06:46.0,[],2025-08-26T08:30:28+00:00,soop,00810000
286985336,93일차 뉴걸 시그널 안 본 눈과 뇌 삽니다,backsongorv,백송_,12,2025-08-26 17:28:19.0,"['오르빗', '뉴걸', '버추얼', '버튜버']",2025-08-26T08:30:28+00:00,soop,00810000
286982826,"[꾸산당] 넷이서 절교합니다 w. 니즈, 히키, 뮤히",hye0328,망초♪,12,2025-08-26 15:25:22.0,"['뉴걸', '버츄얼', '데뷔', '신입', '꾸산당']",2025-08-26T08:30:28+00:00,soop,00810000
286984006,철구님 한곡 잡숴봐 🎧인디 발라드 맛집 [철빡노래자랑],uu7072,설범.,11,2025-08-26 16:29:57.0,"['버튜버', '노래', '음악', '뉴걸', '소통']",2025-08-26T08:30:28+00:00,soop,00810000
286981188,오늘만 472 방셀 룰렛 확률 up ! 많관부 ♡,kysvic2,체리즈,11,2025-08-26 13:58:06.0,"['버추얼', '뉴걸', '신입', '소통', '반캠']",2025-08-26T08:30:28+00:00,soop,00810000
286984590,👽 자취 3일차 하무야호,ttya1234567,하무양,11,2025-08-26 16:59:07.0,"['뉴걸', '노래', '소통']",2025-08-26T08:30:28+00:00,soop,00810000
286984046,[96일차]뉴걸/뭔가 뭔가 오랜만인것 같다에요,asd1478,론티,10,2025-08-26 16:32:01.0,"['신입', '뉴걸', '순혈', '버추얼']",2025-08-26T08:30:28+00:00,soop,00810000
286984734,"🍞오빵이 생일 프사 그려주기 🧡 ⌯ᴗ•⌯ಣ 500, 1478 확정 빵셀",manlebreadtv,_마늘빵_,10,2025-08-26 17:02:22.0,"['게임', '버츄얼', '뉴걸', '버튜버', '마늘빵']",2025-08-26T08:30:28+00:00,soop,00810000
286979994,[뉴걸 10일차] 힙합 연습? 할께용 (33 / 134 룰렛),somnnya,솜냐_,10,2025-08-26 12:32:15.0,"['버추얼', '뉴걸', '신입', '소통', '노래']",2025-08-26T08:30:28+00:00,soop,00810000
286985004,와루도 테스트 겸 작업뱅 ,aimyako01,_아호_,10,2025-08-26 17:13:36.0,[],2025-08-26T08:30:28+00:00,soop,00810000
286984546,🍒 하느리지요~,gaksky2,각하늘,10,2025-08-26 16:57:22.0,"['종겜', '토크', '버츄얼', '버추얼']",2025-08-26T08:30:28+00:00,soop,00810000
286980312,[뉴걸] 배그 솔큐! (33/177/330연차 11회 확률2배),rabbit21,깡총총,9,2025-08-26 12:59:24.0,"['신입', '소통', '버츄얼', '데뷔', '저점매수']",2025-08-26T08:30:28+00:00,soop,00810000
286957980,[뉴걸] 05년생은 옛날 노래 들으면 안돼요 !??!?!,zuna1101,주나1101,9,2025-08-25 16:37:25.0,[],2025-08-26T08:30:28+00:00,soop,00810000
286984662,[뉴걸] 앙냥 ૮•༝ •ა (룰렛 33/129/330 연차11),yeonew,눈묘,9,2025-08-26 17:00:34.0,"['버추얼', '소통', '신입', '뉴걸']",2025-08-26T08:30:28+00:00,soop,00810000
286981772,"[뉴걸 59일차] 피크 합빵!! w. 히키, 망초, 니즈 (33/162/330 연차 11번)",n82475,뮤히,8,2025-08-26 14:30:11.0,"['뉴걸', '버츄얼', '소통']",2025-08-26T08:30:28+00:00,soop,00810000
