broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
286981308,오우예~~ ,hichume,히츠메,196,2025-08-26 14:02:31.0,"['무파', '오스카', '코태타', '임직단', '흑코랑']",2025-08-26T06:33:43+00:00,soop,00810000
286981376,"녹초한테 사과하는 날 (룰렛 마지막 날/148개, 1110개🐻)",wggumteuli,왕꿈틀이__,143,2025-08-26 14:05:16.0,"['왕꿈틀이', '버추얼', '버튜버']",2025-08-26T06:33:43+00:00,soop,00810000
286979528,곤듀 살려,limivlup,리미★,126,2025-08-26 12:01:07.0,"['브이럽', '리미', '한일합작', '일본어', '日本語']",2025-08-26T06:33:43+00:00,soop,00810000
286980364,[결속!] 버갈통 솜먕입니댜 [룰렛 50/500],myang0315,솜먕,121,2025-08-26 13:01:22.0,"['버츄얼', '결속아이돌', '샌드박스', '다람쥐', '버갈통']",2025-08-26T06:33:43+00:00,soop,00810000
286982176,항상 행복한 일만 생기기를,calinya,카린야,86,2025-08-26 14:54:05.0,"['천마', '버츄얼']",2025-08-26T06:33:43+00:00,soop,00810000
286929820,좋은 아침이신가요? ㅣ 다이아서버 노방종 222개 룰렛,ooonae,온네님,85,2025-08-24 14:40:06.0,"['라디오', '버츄얼', '노래', '버추얼', 'ASMR']",2025-08-26T06:33:43+00:00,soop,00810000
286982350,💜 잔잔 소통,denebeu,데네브.,77,2025-08-26 15:01:30.0,"['폐수함', '뉴걸', '신입']",2025-08-26T06:33:43+00:00,soop,00810000
286979514,뉴걸) 숲이 인정해준 핫걸,sirus2,시루♪,52,2025-08-26 12:00:51.0,"['뉴걸', '시루', '엘리브에잇', '버추얼', '버츄얼']",2025-08-26T06:33:43+00:00,soop,00810000
286977282,[24시간] ❤️ 당첨 15% 룰렛 66 당첨 25% 룰렛 124🍒 ,dalchesom,달체솜,51,2025-08-26 09:00:28.0,[],2025-08-26T06:33:43+00:00,soop,00810000
286980914,"[소통] :: 본진이 휴방일때, 노잼일때, 표독할때 대피소💜 / 비키니 룰렛 마지막날 50개 500개!",lavend0710,라벤_,51,2025-08-26 13:41:10.0,"['버튜버', '버츄얼']",2025-08-26T06:33:43+00:00,soop,00810000
