broad_no,broad_title,user_id,user_nick,view_cnt,broad_start,hash_tags,captured_at_utc,platform,category_no
288833270,본캐 마지막 도전 응원해주세요 서버최초 뤼디거 13카 강화 [감컴] 피파4,galsa,두치와뿌꾸,4747,2025-11-02 18:01:33.0,"['피파', '축구', 'EPL', '감컴퍼니']",2025-11-02T14:20:00Z,soop,00040070
288842960,엡온 여스트리머 3대3 CK  피파4,hm05082,임유진.,126,2025-11-02 22:27:40.0,"['FC', '피파', '축구']",2025-11-02T14:20:00Z,soop,00040070
288837094,1시간 피드백 시간  피파4 FC온라인,liyhs4689,제독신,120,2025-11-02 19:52:55.0,"['FC온라인', '제독신', '박준효', '피파온라인4', '피파4']",2025-11-02T14:20:00Z,soop,00040070
288841508,"290 팀평 스쿼드 팀리뷰 바로 갑니다. 어서 오세요 /피파4,FC온라인",dlckdghk1,스카우터a,93,2025-11-02 21:40:47.0,"['피파', '피파4', '두치와뿌꾸', '뿌꾸', '스카우터']",2025-11-02T14:20:00Z,soop,00040070
288835728,현7위 태연 레전더리리그 출발 // 스케줄 환영입니다^ㅡ^,rudtlr94,-피파태연,91,2025-11-02 19:14:03.0,"['FC온라인', '피파온라인', '피파', '슈챔', '태연']",2025-11-02T14:20:00Z,soop,00040070
288834160,파워슛장인 개빡겜 3경 인테르 공식경기 빅윈 피파4,dstv,빅윈,51,2025-11-02 18:36:12.0,"['빅윈', 'bj두치와뿌꾸', 'FC온라인']",2025-11-02T14:20:00Z,soop,00040070
288836354,본캐 4500조 알레띠 슈챔노방종 스케줄받습니다 피파4,evertime,김우다.,40,2025-11-02 19:33:46.0,"['피파4', '피파', 'fc온라인', '축구', '해외축구']",2025-11-02T14:20:00Z,soop,00040070
288838516,천재듀스 미니CK! 오늘도 승리요정 합니당 &gt;ㅇ&lt; FC온라인 피파4,hjk2898,카민.,38,2025-11-02 20:24:47.0,[],2025-11-02T14:20:00Z,soop,00040070
288835592,"⚽골룰렛 5일차⚽챔스가기윈한 맹연습 두과자~!!,키보드챔스❗👍fc온라인 피파4  ",tmz0857,이게모종.,35,2025-11-02 19:10:16.0,"['신입', '피파', 'FC온라인', '축구']",2025-11-02T14:20:00Z,soop,00040070
288834988,천듀CK 이기자!!!,nawonjung97,나원뎡,33,2025-11-02 18:59:51.0,"['피파', '피파4']",2025-11-02T14:20:00Z,soop,00040070
288842038,[생일방송]강화데이 ON!! 본캐 순비피 2000조 장전 인생강화로 나 자신에게 주는 생일선물 2경 선물해드리기 ㅎㅎ 스케줄 받습니다,seowon1102,구떽,33,2025-11-02 21:57:34.0,"['피파', '피파4', '피파온라인', '피파온라인4', '인생강화']",2025-11-02T14:20:00Z,soop,00040070
288839502,여캠ck,bug204,키리콩_,31,2025-11-02 20:51:20.0,"['피파4', 'FC온라인', '피파']",2025-11-02T14:20:00Z,soop,00040070
288827360,"1000조로 레알이 되네? 스케줄 맡겨주세영! [열쇠,스메,팀리뷰,팀평]   피파4",ppooiiuumm,유태봉.,31,2025-11-02 13:52:26.0,[],2025-11-02T14:20:00Z,soop,00040070
